IL,ITOT,VOUT,VDROP
0.0001,+3.722874E-03,1.70999438,0.813554531
0.0003,+3.908869E-03,1.71006114,0.761134193
0.0005,+4.105905E-03,1.71012414,0.708676361
0.001,+4.603274E-03,1.71051621,0.577543772
0.002,+5.597921E-03,1.71063413,0.315294945
0.003,+6.595227E-03,1.7106946,0.0522518435
0.004,+7.589232E-03,1.71077562,-0.209849603
0.005,+8.580270E-03,1.7107935,-0.471236495
0.006,+9.574480E-03,1.71073821,-0.733433616
0.007,+1.049987E-02,1.71069867,-0.995613404
0.008,+1.049986E-02,1.54148107,-1.25777914
0.009,+1.049986E-02,1.31425386,-1.51973861
0.01,+1.049985E-02,1.06095499,-1.7818827
