IL,ITOT,VOUT,VDROP
0.0001,+2.021151E-03,0.816757235,0.365344551
0.0003,+2.211839E-03,0.816669541,0.312872509
0.0005,+2.409208E-03,0.816916773,0.260443224
0.001,+2.906756E-03,0.816735287,0.128612293
0.002,+3.899914E-03,0.815891093,-0.133524592
0.003,+4.892928E-03,0.815910148,-0.394943895
0.004,+5.886824E-03,0.81638546,-0.657260673
0.005,+6.881359E-03,0.816386647,-0.919370556
0.006,+7.874022E-03,0.816342177,-1.18132563
0.007,+8.868540E-03,0.81637758,-1.44347523
0.008,+9.862021E-03,0.816395835,-1.70566105
0.009,+1.049986E-02,0.815686496,-1.96781094
0.01,+1.049983E-02,0.707568213,-2.22974225
