V Input,V Output
0.0,1.18493751
0.01,1.18491381
0.02,1.18483081
0.03,1.1847913
0.04,1.18490984
0.05,1.1847913
0.06,1.18481105
0.07,1.18482686
0.08,1.18485453
0.09,1.18472015
0.1,1.18488615
0.11,1.18475968
0.12,1.18489406
0.13,1.18486242
0.14,1.18475571
0.15,1.18486639
0.16,1.18476758
0.17,1.18474782
0.18,1.18477549
0.19,1.18476363
0.2,1.18474388
0.21,1.1847913
0.22,1.18466087
0.23,1.18483081
0.24,1.18469248
0.25,1.18459369
0.26,1.18472412
0.27,1.18462928
0.28,1.1845621
0.29,1.18466089
0.3,1.18455416
0.31,1.18458975
0.32,1.18449096
0.33,1.18436844
0.34,1.18439216
0.35000000000000003,1.18418272
0.36,1.1839535
0.37,1.18393375
0.38,1.18366502
0.39,1.18339626
0.4,1.1830485
0.41000000000000003,1.18246362
0.42,1.1820052
0.43,1.18112392
0.44,1.18010829
0.45,1.17911636
0.46,1.17755536
0.47000000000000003,1.17596669
0.48,1.17386034
0.49,1.17116908
0.5,1.16822493
0.51,1.16444293
0.52,1.16029741
0.53,1.15489909
0.54,1.14818875
0.55,1.14060507
0.56,1.13097822
0.5700000000000001,1.1181543
0.58,1.10183294
0.59,1.0765684
0.6,1.02889659
0.61,0.294866024
0.62,0.438663952
0.63,0.302153355
0.64,0.197119665
0.65,0.13705469
0.66,0.101511249
0.67,0.079550515
0.68,0.0651774547
0.6900000000000001,0.054361094
0.7000000000000001,0.0464138164
0.71,0.0400828791
0.72,0.0351667059
0.73,0.0310764954
0.74,0.0277568851
0.75,0.0250498235
0.76,0.0227774816
0.77,0.0209082204
0.78,0.0192879341
0.79,0.017983823
0.8,0.0168575168
0.81,0.0159881013
0.8200000000000001,0.0151463551
0.8300000000000001,0.0145338064
0.84,0.0139686803
0.85,0.0135774614
0.86,0.0131506575
0.87,0.0128028672
0.88,0.0125420546
0.89,0.0123444482
0.9,0.0120994431
0.91,0.0119808745
0.92,0.0118978908
0.93,0.0117793221
0.9400000000000001,0.0116726392
0.9500000000000001,0.0115975473
0.96,0.0115975473
0.97,0.0115145396
0.98,0.0115461788
0.99,0.0115185095
1.0,0.0114790027
1.01,0.011467141
1.02,0.0114592252
1.03,0.0114473635
1.04,0.0114394718
1.05,0.0114315559
1.06,0.0115185095
1.07,0.0114592252
1.08,0.0115264253
1.09,0.0115422329
1.1,0.0114789786
1.11,0.0115461788
1.12,0.0114710869
1.1300000000000001,0.0114790027
1.1400000000000001,0.0114987561
1.1500000000000001,0.0114868944
1.16,0.0114829245
1.17,0.0114908403
1.18,0.011498732
1.19,0.0114947862
1.2,0.0114434176
