VIN,ITOT,VOUT,VDROP
3.3,+3.206332E-03,2.37565625,-0.97702708
3.2,+3.188652E-03,2.37602282,-0.97705673
3.1,+3.177322E-03,2.37605899,-0.977052913
3.0,+3.165556E-03,2.37625343,-0.977032428
2.9,+3.142569E-03,2.37634093,-0.977048151
2.8,+3.072489E-03,2.3764612,-0.97704514
2.7,+2.979595E-03,2.37429925,-0.977050939
2.6,+2.878306E-03,2.08817584,-0.977147298
2.5,+2.774267E-03,1.69334771,-0.977266347
2.4,+2.669733E-03,1.59501302,-0.977302316
2.3,+2.565032E-03,1.49612483,-0.977332235
2.2,+2.460733E-03,1.39735151,-0.977397688
2.1,+2.356320E-03,1.29850988,-0.977377411
2.0,+2.251955E-03,1.19967418,-0.977442333
