VIN,ITOT,VOUT,VDROP
3.3,+3.215455E-03,1.59081941,-1.38177986
3.2,+3.195667E-03,1.59069243,-1.38180169
3.1,+3.184211E-03,1.59063677,-1.38175365
3.0,+3.173804E-03,1.59050058,-1.38177193
2.9,+3.164299E-03,1.5904809,-1.38177741
2.8,+3.154392E-03,1.59046348,-1.38177555
2.7,+3.144980E-03,1.5904222,-1.38178501
2.6,+3.134542E-03,1.59035215,-1.38177912
2.5,+3.115902E-03,1.59035429,-1.38177579
2.4,+3.055478E-03,1.58896278,-1.38181375
2.3,+2.962024E-03,1.49108307,-1.38180056
2.2,+2.860190E-03,1.3923446,-1.38183816
2.1,+2.755566E-03,1.29336273,-1.3818747
2.0,+2.650873E-03,1.19434041,-1.38189565
1.9,+2.546297E-03,1.09536008,-1.38192552
1.8,+2.441792E-03,0.996507231,-1.38194511
1.7,+2.336785E-03,0.897635675,-1.38198889
1.6,+2.232192E-03,0.798817261,-1.38199586
