VIN,ITOT,VOUT,VDROP
3.3,-1.103361E-08,1.29356501e-05,0.000109168745
3.2,-1.158802E-08,1.40085514e-05,0.000104748733
3.1,-9.773672E-09,1.32591796e-05,9.5933727e-05
3.0,-1.128561E-08,1.76088542e-05,7.66163271e-05
2.9,-9.723244E-09,2.56362574e-05,7.03504732e-05
2.8,-1.042884E-08,1.92347974e-05,8.22094497e-05
2.7,-1.017681E-08,-1.70613427e-06,9.19557159e-05
2.6,-1.108404E-08,-3.22699951e-06,9.6945604e-05
2.5,-1.178965E-08,4.94972504e-07,0.000101376736
2.4,-1.214244E-08,9.32152129e-06,0.000108409837
2.3,-1.219283E-08,1.54049822e-05,0.000103136401
2.2,-1.224324E-08,1.27697376e-05,8.2954458e-05
2.1,-1.083206E-08,2.3703376e-05,7.17598733e-05
2.0,-1.173924E-08,2.62280123e-05,7.33471859e-05
1.9,-1.022725E-08,2.03325856e-05,8.20648958e-05
1.8,-9.975267E-09,-7.41076151e-07,9.0752027e-05
1.7,-1.289845E-08,-4.15610991e-06,9.6286772e-05
1.6,-1.229364E-08,6.94067589e-06,0.000105418684
