VIN,ITOT,VOUT,VDROP
1.8,+7.026007E-03,1.6960758,0.052074601
1.775,+7.008691E-03,1.69570374,0.0520671147
1.75,+6.993636E-03,1.69549695,0.0520660501
1.725,+6.981174E-03,1.69517253,0.0520656581
1.7,+6.926048E-03,1.68499633,0.052040186
1.675,+6.761700E-03,1.66010018,0.052057552
1.65,+6.598776E-03,1.63522214,0.0520519116
1.625,+6.438324E-03,1.61030148,0.0520527038
1.6,+6.281639E-03,1.5854051,0.0520421625
1.575,+6.129319E-03,1.56050287,0.0520540271
1.55,+5.982349E-03,1.53556939,0.0520571238
1.525,+5.841236E-03,1.51066292,0.0520750596
1.5,+5.706334E-03,1.48572109,0.0520622444
1.475,+5.576786E-03,1.46081036,0.0520480336
1.45,+5.452402E-03,1.43585895,0.0520554198
1.425,+5.333423E-03,1.41093024,0.0520595674
1.4,+5.218405E-03,1.38597358,0.0520727301
1.375,+5.107333E-03,1.3610391,0.0520584582
1.35,+4.999180E-03,1.33608445,0.0520684602
1.325,+4.893489E-03,1.31114523,0.0520499379
1.3,+4.789758E-03,1.28617861,0.0520557534
1.275,+4.687502E-03,1.26124702,0.0520723576
1.25,+4.586327E-03,1.23627387,0.052056162
1.225,+4.486063E-03,1.2113333,0.0520715153
1.2,+4.386380E-03,1.18640298,0.0520696556
1.175,+4.287011E-03,1.16142857,0.052061769
1.15,+4.188009E-03,1.1364674,0.0520514696
1.125,+4.089113E-03,1.11147199,0.0520458347
1.1,+3.990433E-03,1.08651357,0.052067907
1.075,+3.891746E-03,1.0615077,0.0520697223
1.05,+3.793320E-03,1.03654338,0.052079577
1.025,+3.694773E-03,1.0115167,0.0520686798
1.0,+3.596439E-03,0.986522417,0.0520660195
