time,2*VREF
0,0.9
9.999999999999999e-12,0.9
1.188359883666517e-11,0.9
1.565079650999551e-11,0.9
1.857954513346866e-11,0.9
2.244472624652039e-11,0.9
2.928907461304806e-11,0.9
3.933404839177617e-11,0.9
4.889898515827347e-11,0.9
5.868145149921654e-11,0.9
6.894283248626247e-11,0.9
7.991151862771324e-11,0.9
9.231647049116567e-11,0.9
1.072070167556511e-10,0.9
1.269908604200936e-10,0.9
1.475213113563859e-10,0.9
1.650377745046312e-10,0.9
1.826403143042552e-10,0.9
2.014326192342648e-10,0.9
2.221246793188941e-10,0.9
2.478174871837315e-10,0.9
2.721495576814853e-10,0.9
2.951303572017665e-10,0.9
3.197665921275337e-10,0.9
3.495856660602941e-10,0.9
4.054688501353638e-10,0.9
4.521286055440035e-10,0.9
5.0375552273669e-10,0.9
5.687216778659155e-10,0.9
6.33801289603551e-10,0.9
7.078781562335517e-10,0.9
8.045257966791141e-10,0.9
9.310467206213449e-10,0.9
1.097848726280113e-09,0.9
1.229639602595775e-09,0.9
1.3501300429427e-09,0.9
1.476164212609441e-09,0.9
1.620609755385448e-09,0.9
1.830458835316602e-09,0.9
2.116275196462782e-09,0.9
2.390288911973371e-09,0.9
2.632617731953295e-09,0.9
2.853316984594427e-09,0.9
3.058828045571883e-09,0.9
3.256364487250972e-09,0.9
3.452471451269658e-09,0.9
3.653539810053985e-09,0.9
3.869357946709277e-09,0.9
4.060721623333448e-09,0.9
4.240357754611113e-09,0.9
4.409373898447706e-09,0.9
4.57884125022663e-09,0.9
4.759510686641015e-09,0.9
4.94578097358644e-09,0.9
5.121750241954444e-09,0.9
5.290405993139389e-09,0.9
5.454993922151339e-09,0.9
5.617825185906066e-09,0.9
5.781561341429437e-09,0.9
5.948867601095241e-09,0.9
6.123219948947934e-09,0.9
6.310068948034795e-09,0.9
6.480600480314494e-09,0.9
6.638709036724585e-09,0.9
6.793557241642836e-09,0.9
6.950183854697431e-09,0.9
7.114863899442232e-09,0.9
7.295314074190287e-09,0.9
7.501794739915199e-09,0.9
7.754084528101011e-09,0.9
8.00023715357778e-09,0.9
8.236098247830596e-09,0.9
8.461117414832673e-09,0.9
8.672736918101921e-09,0.9
8.873533033042827e-09,0.9
9.067210379451661e-09,0.9
9.257900100620993e-09,0.9
9.45069329211474e-09,0.9
9.652428821315953e-09,0.9
9.864743832259667e-09,0.9
1.001e-08,0.9
1.002206956096115e-08,0.9
1.00341144037229e-08,0.9
1.004714332630095e-08,0.9
1.006458965360646e-08,0.9
1.008021931148471e-08,0.9
1.009505949743692e-08,0.9
1.011119977949636e-08,0.9
1.012960633206789e-08,0.9
1.015218671153248e-08,0.9
1.018233877256837e-08,0.9
1.023050129816883e-08,0.9
1.030614040884403e-08,0.9
1.037408180134935e-08,0.9
1.044969865307732e-08,0.9
1.05388171931871e-08,0.9
1.064219660048527e-08,0.9
1.0761704982255e-08,0.9
1.088928498675336e-08,0.9
1.102721934400112e-08,0.9
1.117255642274967e-08,0.9
1.130544803543866e-08,0.9
1.14352004268377e-08,0.9
1.157141151695973e-08,0.9
1.172351813209215e-08,0.9
1.1907846241913e-08,0.9
1.211070613123989e-08,0.9
1.233129596246293e-08,0.9
1.257553897381046e-08,0.9
1.284232797816311e-08,0.9
1.312244129828262e-08,0.9
1.339038704479241e-08,0.9
1.364967174992145e-08,0.9
1.390656210482984e-08,0.9
1.416787784037641e-08,0.9
1.444403024822303e-08,0.9
1.475120934276178e-08,0.9
1.505704216212571e-08,0.9
1.537161314635625e-08,0.9
1.569453596855701e-08,0.9
1.603241219640657e-08,0.9
1.640178491478542e-08,0.9
1.676703420070855e-08,0.9
1.714248010260116e-08,0.9
1.754553685868596e-08,0.9
1.800231095764235e-08,0.9
1.84930114703254e-08,0.9
1.899404644098868e-08,0.9
1.952148591826997e-08,0.9
2.008425020353784e-08,0.9
2.063954684600612e-08,0.9
2.123973125031896e-08,0.9
2.195129132046387e-08,0.9
2.269431133069825e-08,0.9
2.349603896692564e-08,0.9
2.433724928838669e-08,0.9
2.525466048943616e-08,0.9
2.637054337634617e-08,0.9
2.758124920147615e-08,0.9
2.891725508425203e-08,0.9
3.047406081231662e-08,0.9
3.241294692224068e-08,0.9
3.472960512485069e-08,0.9
3.760772617226063e-08,0.9
4.145251953185825e-08,0.9
4.666261659198319e-08,0.9
5.476794816131873e-08,0.9
6.485586196997944e-08,0.9
7.401890666872517e-08,0.9
8.918034112629841e-08,0.9
1.027087062730565e-07,0.9
1.171353831397173e-07,0.9
1.352938833064168e-07,0.9
1.582364538324153e-07,0.9
1.884990399200718e-07,0.9
2.288671705042097e-07,0.9
2.837132082394927e-07,0.9
3.645963502044766e-07,0.9
4.645963502044766e-07,0.9
5.645963502044767e-07,0.9
6.645963502044767e-07,0.9
7.645963502044767e-07,0.9
8.645963502044767e-07,0.9
9.645963502044767e-07,0.9
1.064596350204477e-06,0.9
1.164596350204477e-06,0.9
1.24001e-06,0.9
1.2400490625e-06,0.9
1.240095599234438e-06,0.9
1.240115781514513e-06,0.9
1.240140283283977e-06,0.9
1.240162930012124e-06,0.9
1.240187302282201e-06,0.9
1.240219391760764e-06,0.9
1.240274069065204e-06,0.9
1.240341962553597e-06,0.9
1.240407932845567e-06,0.9
1.240484442185445e-06,0.9
1.240577225262272e-06,0.9
1.240690964262101e-06,0.9
1.240822566028473e-06,0.9
1.240966422727141e-06,0.9
1.241124484110612e-06,0.9
1.241269873295298e-06,0.9
1.241408411598374e-06,0.9
1.241551803840366e-06,0.9
1.241709631084097e-06,0.9
1.241897664979431e-06,0.9
1.242113638398573e-06,0.9
1.2423545161947e-06,0.9
1.242606032261471e-06,0.9
1.24286424474899e-06,0.9
1.243130793342452e-06,0.9
1.243407778070135e-06,0.9
1.243700312547732e-06,0.9
1.244019220178529e-06,0.9
1.244366060478207e-06,0.9
1.24471872034869e-06,0.9
1.245092762304875e-06,0.9
1.245477325964291e-06,0.9
1.245893436801512e-06,0.9
1.24634247445891e-06,0.9
1.246818259788702e-06,0.9
1.24735942129503e-06,0.9
1.247953209252287e-06,0.9
1.248565024314812e-06,0.9
1.249184685085659e-06,0.9
1.249597342542829e-06,0.9
1.25001e-06,0.9
1.250027746162638e-06,0.9
1.250046416674888e-06,0.9
1.250068322649374e-06,0.9
1.250091538361125e-06,0.9
1.25010789265807e-06,0.9
1.250125501476658e-06,0.9
1.250147950923806e-06,0.9
1.250186882406368e-06,0.9
1.250217706667939e-06,0.9
1.250252441943214e-06,0.9
1.250312027535874e-06,0.9
1.25035652248819e-06,0.9
1.250401018702835e-06,0.9
1.25045788765727e-06,0.9
1.250571625566141e-06,0.9
1.250678750742403e-06,0.9
1.250785804119354e-06,0.9
1.25090212306008e-06,0.9
1.251031233460627e-06,0.9
1.251170539754482e-06,0.9
1.251312453885279e-06,0.9
1.251464794556918e-06,0.9
1.251642804959772e-06,0.9
1.251815218149594e-06,0.9
1.251997905001855e-06,0.9
1.252213107585121e-06,0.9
1.25247995486665e-06,0.9
1.252798461368281e-06,0.9
1.253217355791602e-06,0.9
1.253717670249371e-06,0.9
1.254206498134462e-06,0.9
1.254737662928395e-06,0.9
1.255343280577698e-06,0.9
1.25605243330634e-06,0.9
1.256884260590578e-06,0.9
1.25785738609676e-06,0.9
1.258828594850751e-06,0.9
1.259830048673005e-06,0.9
1.260913319365921e-06,0.9
1.26211990124323e-06,0.9
1.26351384248795e-06,0.9
1.265181207354517e-06,0.9
1.267246771170532e-06,0.9
1.269920634366866e-06,0.9
1.273540549651863e-06,0.9
1.278422067876781e-06,0.9
1.285339266247706e-06,0.9
1.294855462353826e-06,0.9
1.298075647961734e-06,0.9
1.30451601917755e-06,0.9
1.307102416153503e-06,0.9
1.312275210105409e-06,0.9
1.32262079800922e-06,0.9
1.330207090763789e-06,0.9
1.338052741479019e-06,0.9
1.345557114411183e-06,0.9
1.35351598326035e-06,0.9
1.357396855440967e-06,0.9
1.365158599802202e-06,0.9
1.36855309944434e-06,0.9
1.375342098728618e-06,0.9
1.388206729164837e-06,0.9
1.39066607274936e-06,0.9
1.395584759918406e-06,0.9
1.405422134256497e-06,0.9
1.418206941278848e-06,0.9
1.427635809825908e-06,0.9
1.431186555464423e-06,0.9
1.438288046741454e-06,0.9
1.447233199959398e-06,0.9
1.454521322235094e-06,0.9
1.462354035798628e-06,0.9
1.46863431386692e-06,0.9
1.473855622270297e-06,0.9
1.479511420484057e-06,0.9
1.486630305313551e-06,0.9
1.493404453698657e-06,0.9
1.500869956900887e-06,0.9
1.509995237976103e-06,0.9
1.522466894912165e-06,0.9
1.535875924407604e-06,0.9
1.550731502217382e-06,0.9
1.568187447834726e-06,0.9
1.58901368783618e-06,0.9
1.61495442538325e-06,0.9
1.648111068286667e-06,0.9
1.68816234669926e-06,0.9
1.738245946335819e-06,0.9
1.81330208887879e-06,0.9
1.903988207709594e-06,0.9
2.003988207709595e-06,0.9
2.103988207709594e-06,0.9
2.203988207709594e-06,0.9
2.303988207709594e-06,0.9
2.403988207709594e-06,0.9
2.50001e-06,0.9
2.5000490625e-06,0.9
2.500092436572345e-06,0.9
2.50011568454049e-06,0.9
2.500139412311173e-06,0.9
2.500165015603992e-06,0.9
2.500202162762805e-06,0.9
2.500230349565393e-06,0.9
2.500260624069508e-06,0.9
2.500309306102032e-06,0.9
2.500344428550096e-06,0.9
2.500376785171831e-06,0.9
2.50041375980799e-06,0.9
2.500466662301868e-06,0.9
2.500540626381747e-06,0.9
2.500623694478668e-06,0.9
2.500711235083168e-06,0.9
2.500809718435517e-06,0.9
2.5009426345194e-06,0.9
2.501114039231158e-06,0.9
2.501269527572065e-06,0.9
2.501413359962555e-06,0.9
2.501565921661308e-06,0.9
2.501749736441324e-06,0.9
2.502060187095534e-06,0.9
2.502369995870867e-06,0.9
2.50263248600871e-06,0.9
2.5028643947099e-06,0.9
2.503074229297703e-06,0.9
2.503272342761798e-06,0.9
2.503468042786618e-06,0.9
2.503669311241926e-06,0.9
2.503886926117676e-06,0.9
2.504088583306139e-06,0.9
2.504278515744511e-06,0.9
2.504458501392511e-06,0.9
2.504636748001346e-06,0.9
2.504823921112286e-06,0.9
2.505006668887318e-06,0.9
2.505179507363058e-06,0.9
2.505346342842487e-06,0.9
2.505509903370115e-06,0.9
2.505672700351725e-06,0.9
2.505837297166818e-06,0.9
2.506006505735967e-06,0.9
2.506184289654209e-06,0.9
2.506374331193129e-06,0.9
2.506556338715247e-06,0.9
2.506733950177935e-06,0.9
2.506910961075433e-06,0.9
2.50709359494015e-06,0.9
2.507291229220708e-06,0.9
2.507517583801429e-06,0.9
2.507770009664912e-06,0.9
2.508015317558527e-06,0.9
2.508250973802457e-06,0.9
2.508474764888137e-06,0.9
2.508685415609708e-06,0.9
2.508885574549482e-06,0.9
2.509078839658557e-06,0.9
2.509269396405594e-06,0.9
2.509462356879477e-06,0.9
2.509664672884073e-06,0.9
2.509837336442036e-06,0.9
2.51001e-06,0.9
2.51002317759233e-06,0.9
2.510035563473985e-06,0.9
2.510049638477249e-06,0.9
2.510068082779006e-06,0.9
2.51008386705016e-06,0.9
2.510099007347261e-06,0.9
2.510115554710879e-06,0.9
2.510134574552001e-06,0.9
2.510158270692369e-06,0.9
2.510190742935732e-06,0.9
2.510247604465996e-06,0.9
2.51031860074798e-06,0.9
2.510386900026454e-06,0.9
2.510465049896887e-06,0.9
2.510556958668307e-06,0.9
2.510663538656942e-06,0.9
2.510788256772051e-06,0.9
2.510925131025192e-06,0.9
2.511064657355761e-06,0.9
2.511209718968057e-06,0.9
2.511341403421232e-06,0.9
2.511471929599621e-06,0.9
2.511611202156218e-06,0.9
2.511769689880808e-06,0.9
2.511966750090361e-06,0.9
2.512201082629981e-06,0.9
2.512459688936203e-06,0.9
2.512746526369944e-06,0.9
