time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.192129240690974e-11,0.0001038233718897504
1.576387722072921e-11,0.0001114701156692511
1.873220790186726e-11,0.0001173770937247159
2.269849169904338e-11,0.0001252699984810963
2.981223300874305e-11,0.0001394263436873987
4.001416963162578e-11,0.0001597281975669353
4.979994448406137e-11,0.0001792018895232821
5.982358056637683e-11,0.0001991489253270899
7.034288546647707e-11,0.0002200823420782894
8.162412863125864e-11,0.0002425320159762047
9.445298795907784e-11,0.0002680614460385649
1.099401256510535e-10,0.0002988808500455965
1.312553163003919e-10,0.0003412980794377799
1.513858133453856e-10,0.0003813577685573174
1.690350697718275e-10,0.0004164797888459368
1.870867239810271e-10,0.000452402580722244
2.061747597541939e-10,0.0004903877719108459
2.275132861857946e-10,0.0005328514395097313
2.54762014033915e-10,0.0005870764079274908
2.786212817285686e-10,0.0006345563506398515
3.016491397374172e-10,0.0006803817880774603
3.268219248799093e-10,0.0007304756305110194
3.583258217024336e-10,0.0007931683851878429
4.213336153474822e-10,0.0009185538945414897
4.668573436170024e-10,0.001009146113797835
5.210579567162647e-10,0.001117005333865367
5.938142895719412e-10,0.001261790436248163
6.589164018685455e-10,0.001391343639718406
7.39863718961284e-10,0.001552428800732955
8.38207977565198e-10,0.001748133875354744
9.49314401491374e-10,0.001969235658967834
1.090035084392984e-09,0.002249269817942038
1.289556965865721e-09,0.002646318362072784
1.444781899807113e-09,0.002955215980616155
1.586341165541331e-09,0.003236918919427249
1.732218321590355e-09,0.003527214459964806
1.893282570418286e-09,0.003847732315132388
2.103217112173254e-09,0.004265502053224775
2.437201207241271e-09,0.00493013040241013
2.758242418642869e-09,0.00556900241309931
3.031000404329861e-09,0.006111790804616424
3.274773126968082e-09,0.006596898522666484
3.503482009112306e-09,0.00705202919813349
3.723419096512485e-09,0.007489704002059846
3.941781257114415e-09,0.007924244701657686
4.165623699131778e-09,0.008369691161272237
4.405809254823038e-09,0.008847660417097846
4.619193585697182e-09,0.009272295235537393
4.819297443861068e-09,0.009670501913283525
5.007356502985487e-09,0.01004473944094112
5.195480760019637e-09,0.01041910671243908
5.395378981918363e-09,0.01081690417401754
5.599530862327838e-09,0.0112231664160324
5.792038710857643e-09,0.01160625703460671
5.976502612879447e-09,0.0119733401996301
6.156658637862491e-09,0.01233185068934636
6.335288535604374e-09,0.01268732418585271
6.51551027127179e-09,0.01304596543983086
6.700574384926964e-09,0.01341424302600466
6.894880364783325e-09,0.01380091192591882
7.102081590654944e-09,0.01421324236540334
7.289484111075658e-09,0.01458617338104056
7.4637769704106e-09,0.01493301617111709
7.634579569819085e-09,0.01527291334393998
7.806929394563402e-09,0.01561588949518117
7.987414973090055e-09,0.01597505579644921
8.183552495560663e-09,0.01636536946616572
8.406688794610586e-09,0.01680941070127507
8.66478957089309e-09,0.01732303124607725
8.921689486476286e-09,0.01783426207808781
9.174023533281568e-09,0.01833640683123032
9.419313099545173e-09,0.0188245330680949
9.654788997360807e-09,0.01929313010474801
9.832394498680404e-09,0.019646565052374
1.001e-08,0.02
1.002097615588068e-08,0.02
1.003257185828664e-08,0.02
1.004677549766795e-08,0.02
1.006445193551135e-08,0.02
1.007987904729873e-08,0.02
1.009480527139005e-08,0.02
1.011105016656472e-08,0.02
1.01296627169112e-08,0.02
1.015264743068224e-08,0.02
1.018357019454392e-08,0.02
1.023327984561244e-08,0.02
1.030828025988892e-08,0.02
1.038642492192373e-08,0.02
1.047966009791028e-08,0.02
1.059428990998421e-08,0.02
1.0721840861537e-08,0.02
1.085512367060537e-08,0.02
1.099690398673431e-08,0.02
1.114239568945495e-08,0.02
1.129750077616469e-08,0.02
1.146886351446422e-08,0.02
1.164337118273169e-08,0.02
1.18063716402175e-08,0.02
1.197014770092653e-08,0.02
1.214639398426551e-08,0.02
1.234752830995164e-08,0.02
1.257860896103765e-08,0.02
1.282841046252052e-08,0.02
1.310812139536996e-08,0.02
1.342648308369242e-08,0.02
1.375990486738064e-08,0.02
1.410798722815951e-08,0.02
1.447313187509189e-08,0.02
1.486348625609019e-08,0.02
1.53027467640767e-08,0.02
1.575428706478856e-08,0.02
1.620383941717858e-08,0.02
1.666540280975845e-08,0.02
1.717291938426915e-08,0.02
1.771029953980052e-08,0.02
1.828672308285321e-08,0.02
1.895979665855187e-08,0.02
1.969951393755697e-08,0.02
2.045279625738719e-08,0.02
2.130275000690473e-08,0.02
2.22026515941806e-08,0.02
2.323547021058212e-08,0.02
2.446224503322188e-08,0.02
2.576921452703704e-08,0.02
2.730460397646439e-08,0.02
2.92485473392069e-08,0.02
3.153302491862462e-08,0.02
3.439942523471536e-08,0.02
3.852527441347472e-08,0.02
4.386950094141922e-08,0.02
5.106514693802712e-08,0.02
6.340845547825124e-08,0.02
7.211164232821898e-08,0.02
8.48384777263301e-08,0.02
9.677102294071986e-08,0.02
1.09376034625678e-07,0.02
1.248684138775387e-07,0.02
1.441903469362903e-07,0.02
1.691541909144806e-07,0.02
2.029820692655963e-07,0.02
2.478452307844285e-07,0.02
3.114138139512163e-07,0.02
4.114138139512163e-07,0.02
5.114138139512163e-07,0.02
6.114138139512163e-07,0.02
7.114138139512163e-07,0.02
8.114138139512163e-07,0.02
9.114138139512163e-07,0.02
1.011413813951216e-06,0.02
1.111413813951216e-06,0.02
1.175711906975608e-06,0.02
1.24001e-06,0.02
1.2400490625e-06,0.01992226562500004
1.240095705292801e-06,0.01982944646732558
1.240116321765463e-06,0.01978841968672821
1.240141245046525e-06,0.01973882235741581
1.240164317303328e-06,0.01969290856637727
1.240189272039527e-06,0.01964324864134211
