IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.089739E-04,1.44883729,1.40848456,1.4292058088235293
0.0003,+5.045648E-04,1.44865749,1.3561013,1.3763458088235294
0.0005,+7.022275E-04,1.44857113,1.30372991,1.3234858088235293
0.001,+1.197825E-03,1.44847635,1.17282436,1.1913358088235293
0.002,+2.189560E-03,1.44835916,0.910972624,0.9270358088235293
0.003,+3.180788E-03,1.44829421,0.649363703,0.6627358088235293
0.004,+4.172500E-03,1.4481889,0.387555385,0.39843580882352936
0.005,+5.167557E-03,1.44815996,0.124909384,0.13413580882352916
0.006,+6.159090E-03,1.44811651,-0.136752877,-0.13016419117647082
0.007,+7.147836E-03,1.44802824,-0.397837744,-0.3944641911764708
0.008,+8.138915E-03,1.44800713,-0.659457,-0.658764191176471
0.009,+9.129950E-03,1.44801856,-0.921135814,-0.9230641911764705
0.01,+1.012162E-02,1.44797858,-1.18288149,-1.187364191176471
