IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.527683E-04,1.65033318,1.60718612,1.6299831617647058
0.0003,+4.489934E-04,1.65015294,1.55480563,1.577123161764706
0.0005,+6.467875E-04,1.65001323,1.50244147,1.5242631617647058
0.001,+1.141010E-03,1.64983262,1.37171851,1.3921131617647058
0.002,+2.132715E-03,1.64962862,1.10989579,1.1278131617647058
0.003,+3.124713E-03,1.649509,0.848073957,0.8635131617647057
0.004,+4.116402E-03,1.64944397,0.586281964,0.5992131617647056
0.005,+5.109457E-03,1.64936814,0.324408745,0.33491316176470565
0.006,+6.103342E-03,1.64931247,0.061944067,0.07061316176470567
0.007,+7.094415E-03,1.64925028,-0.199693027,-0.1936868382352943
0.008,+8.083405E-03,1.64920183,-0.460710598,-0.4579868382352945
0.009,+9.075196E-03,1.64914456,-0.72250677,-0.7222868382352945
0.01,+1.006614E-02,1.64908821,-0.983997904,-0.9865868382352945
