time,VOUT
0,1.701638028290381
9.999999999999999e-12,1.701638028285588
1.185439771910474e-11,1.701428873183317
1.556319315731422e-11,1.701295934767435
1.845781648482762e-11,1.701193429847143
2.224020813105934e-11,1.701064151958396
2.886760537512841e-11,1.70084916993469
3.903670951440385e-11,1.700539841020596
4.864158539326286e-11,1.700260436732338
5.844017489298237e-11,1.699976262110217
6.868990839913018e-11,1.699667119579399
7.952815070719004e-11,1.699314204641757
9.152774670898155e-11,1.698879803322004
1.056173687272541e-10,1.698300225231225
1.226109720248911e-10,1.697497261087717
1.459428283430181e-10,1.696230223683715
1.658628829155738e-10,1.695028866144477
1.84286221804575e-10,1.693850023966172
2.03656503659667e-10,1.692569717156407
2.24531336959629e-10,1.691167684093209
2.481763916132098e-10,1.68956869789997
2.782659195754837e-10,1.687521494389967
3.048244901949484e-10,1.685695198682027
3.310129213373879e-10,1.683867026951956
3.601479670461029e-10,1.681794230388268
3.974439892933458e-10,1.679083096730734
4.720360337878315e-10,1.673527900172836
5.310101044159376e-10,1.66905314966334
5.922773173190696e-10,1.66435564171904
6.571469919074264e-10,1.659343123729984
7.290075646730684e-10,1.653758949524538
8.189949357163572e-10,1.646748000261809
9.517184902375896e-10,1.636432531835236
1.08635787888427e-09,1.626049271463461
1.194095540850107e-09,1.617823373956512
1.298150196885416e-09,1.609963200227972
1.407440166439478e-09,1.601808423610059
1.535540317858316e-09,1.592400180792947
1.731001667120998e-09,1.578442410480891
1.959804465803476e-09,1.562968784154988
2.172911156116263e-09,1.549772339638414
2.375591290889194e-09,1.538748934632583
2.567378087315052e-09,1.530122286564804
2.752392248026372e-09,1.523863914072927
2.936898390667301e-09,1.52000359536928
3.12676355786365e-09,1.518826351180874
3.330727889519029e-09,1.520955523183148
3.513563296230815e-09,1.525913976744044
3.682533341513018e-09,1.53299183223311
3.842008425145244e-09,1.541713325856004
4.000163480879152e-09,1.552091306748437
4.168534891961142e-09,1.564701400244133
4.34076070196655e-09,1.578849106837281
4.504338051090573e-09,1.593026493217444
4.661804277787243e-09,1.606935497676601
4.815601513427459e-09,1.620366940545252
4.967645349001909e-09,1.63311775031492
5.120430067022495e-09,1.645052410252367
5.277452736575599e-09,1.65609391714399
