time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.185173313334666e-11,0.0001036849489353599
1.555519940003999e-11,0.0001110548468060796
1.845139090798044e-11,0.0001168182679068811
2.223281337376981e-11,0.0001243432986138019
2.885567249293104e-11,0.0001375227882609328
3.8717729453679e-11,0.0001571482816128212
4.804581880247933e-11,0.0001757111794169339
5.75806880898246e-11,0.000194685569298751
6.759077637303343e-11,0.0002146056449823365
7.82907941418751e-11,0.0002358986803423315
9.040411328605327e-11,0.000260004185439246
1.049607068681807e-10,0.0002889718066676796
1.244648905293612e-10,0.0003277851321534289
1.442986147658446e-10,0.0003672542433840308
1.613253573792771e-10,0.0004011374611847614
1.785022906233872e-10,0.0004353195583405405
1.969052076241164e-10,0.0004719413631719916
2.173015504997598e-10,0.0005125300854945219
2.428934335611524e-10,0.0005634579327866933
2.666480451568934e-10,0.000610729609862218
2.892454789265608e-10,0.0006556985030638561
3.136807524203617e-10,0.0007043246973165198
3.437167603582421e-10,0.0007640963531129018
4.037887762340029e-10,0.0008836396647056659
4.502747218557569e-10,0.0009761466964929563
5.051986277586435e-10,0.001085445269239701
5.674258632030159e-10,0.001209277467774002
6.307133760949813e-10,0.001335219618429013
7.063634266535406e-10,0.001485763219040546
8.394957032873884e-10,0.001750696449541903
9.721659571280371e-10,0.002014710254684794
1.080436538218393e-09,0.002230168711054603
1.188581198003563e-09,0.002445376584027091
1.306476028688622e-09,0.002679987297090357
1.459193634972014e-09,0.002983895333594309
1.718554527230522e-09,0.003500023509188739
1.936714546924696e-09,0.003934161948380146
2.154405655273597e-09,0.004367367253994459
2.370762265667674e-09,0.004797916908678671
2.57011381067597e-09,0.005194626483245179
2.756887646010747e-09,0.005566306415561387
2.936253453690564e-09,0.005923244372844222
3.113273509534342e-09,0.006275514283973341
3.293954003202141e-09,0.006635068466372261
3.486805820002037e-09,0.007018843581804053
3.659960531385956e-09,0.007363421457458052
3.822544602126289e-09,0.007686963758231315
3.975698622452089e-09,0.007991740258679658
4.128332162681781e-09,0.008295481003736744
4.289095412875485e-09,0.008615399871622215
4.459926752769077e-09,0.008955354238010462
4.620825445197688e-09,0.0092755426359434
4.774198053616279e-09,0.009580754126696395
4.923333085679438e-09,0.009877532840502082
5.070132348322275e-09,0.01016966337316133
5.217033263013449e-09,0.01046199619339676
5.366268401978734e-09,0.01075897411993768
5.520398241807537e-09,0.011065692501197
5.683008202012369e-09,0.01138928632200461
5.841205383360811e-09,0.01170409871288802
5.990029334213783e-09,0.01200025837508543
6.136160442181222e-09,0.01229105927994063
6.284978549444462e-09,0.01258720731339448
6.442020208902065e-09,0.01289972021571511
6.614688521062547e-09,0.01324333015691447
6.812693758510246e-09,0.01363736057943539
7.053948108945957e-09,0.01411745673680246
7.275149219916307e-09,0.01455764694763345
7.479304073672255e-09,0.01496391510660779
7.671071899518067e-09,0.01534553308004095
7.850208830786448e-09,0.01570201557326503
8.020372910269376e-09,0.01604064209143606
8.184940824311197e-09,0.01636813224037928
8.346971561372577e-09,0.01669057340713143
8.509984721354753e-09,0.01701496959549596
8.678318711222956e-09,0.01734995423533368
8.858451690526673e-09,0.01770841886414808
9.033913452725707e-09,0.01805758777092416
9.203030059458197e-09,0.01839412981832181
9.374767453372914e-09,0.0187358872322121
9.553646426195169e-09,0.01909185638812839
9.742087288683246e-09,0.01946685370447966
9.876043644341623e-09,0.01973342685223983
1.001e-08,0.02
1.00194568951042e-08,0.02
1.002935408594528e-08,0.02
1.004161234723741e-08,0.02
1.005629121388672e-08,0.02
1.007117545449287e-08,0.02
1.008526191782201e-08,0.02
1.010031292393471e-08,0.02
1.011723050545033e-08,0.02
1.013728977773573e-08,0.02
1.016267589334842e-08,0.02
1.019831676644977e-08,0.02
1.026272159870542e-08,0.02
1.032403923414756e-08,0.02
1.038441902983474e-08,0.02
1.045206096427672e-08,0.02
1.053014565134224e-08,0.02
1.062600340733619e-08,0.02
1.074122579450296e-08,0.02
1.08632342821095e-08,0.02
1.09829458052572e-08,0.02
1.109333421207852e-08,0.02
1.12041690512594e-08,0.02
1.132334071005347e-08,0.02
1.146113012648771e-08,0.02
1.163326072720384e-08,0.02
1.182218469610016e-08,0.02
1.202886272015057e-08,0.02
1.225386695617984e-08,0.02
1.249242421002276e-08,0.02
1.271579449162104e-08,0.02
1.292673071054571e-08,0.02
1.313077709023202e-08,0.02
1.333191989250002e-08,0.02
1.353555078139279e-08,0.02
1.374746852324151e-08,0.02
1.397534246302786e-08,0.02
1.421820070972366e-08,0.02
1.445964974632702e-08,0.02
1.470892900247026e-08,0.02
1.497544611285026e-08,0.02
1.525487365517317e-08,0.02
1.554355467014549e-08,0.02
1.58221225357562e-08,0.02
1.609948113852529e-08,0.02
1.638397052879484e-08,0.02
1.668432227375164e-08,0.02
1.701547030457589e-08,0.02
1.737727128444243e-08,0.02
1.774738208099987e-08,0.02
1.814145831468207e-08,0.02
1.856175616289148e-08,0.02
1.895674730468756e-08,0.02
1.93439475950234e-08,0.02
1.974694211056305e-08,0.02
2.019654387619615e-08,0.02
2.068815887776434e-08,0.02
2.121289900930556e-08,0.02
2.178684578306043e-08,0.02
2.233688834612729e-08,0.02
2.289244544441643e-08,0.02
2.35153512571287e-08,0.02
2.422648114999938e-08,0.02
2.501161915650667e-08,0.02
2.581695154769107e-08,0.02
2.662509635862767e-08,0.02
2.759324846601462e-08,0.02
2.869515079951825e-08,0.02
2.991321390610623e-08,0.02
3.117011019985556e-08,0.02
3.278794877915891e-08,0.02
3.478433833853723e-08,0.02
3.687752097785131e-08,0.02
