time,2*VREF
0,1.7
9.999999999999999e-12,1.7
1.185439771910474e-11,1.7
1.556319315731422e-11,1.7
1.845781648482762e-11,1.7
2.224020813105934e-11,1.7
2.886760537512841e-11,1.7
3.903670951440385e-11,1.7
4.864158539326286e-11,1.7
5.844017489298237e-11,1.7
6.868990839913018e-11,1.7
7.952815070719004e-11,1.7
9.152774670898155e-11,1.7
1.056173687272541e-10,1.7
1.226109720248911e-10,1.7
1.459428283430181e-10,1.7
1.658628829155738e-10,1.7
1.84286221804575e-10,1.7
2.03656503659667e-10,1.7
2.24531336959629e-10,1.7
2.481763916132098e-10,1.7
2.782659195754837e-10,1.7
3.048244901949484e-10,1.7
3.310129213373879e-10,1.7
3.601479670461029e-10,1.7
3.974439892933458e-10,1.7
4.720360337878315e-10,1.7
5.310101044159376e-10,1.7
5.922773173190696e-10,1.7
6.571469919074264e-10,1.7
7.290075646730684e-10,1.7
8.189949357163572e-10,1.7
9.517184902375896e-10,1.7
1.08635787888427e-09,1.7
1.194095540850107e-09,1.7
1.298150196885416e-09,1.7
1.407440166439478e-09,1.7
1.535540317858316e-09,1.7
1.731001667120998e-09,1.7
1.959804465803476e-09,1.7
2.172911156116263e-09,1.7
2.375591290889194e-09,1.7
2.567378087315052e-09,1.7
2.752392248026372e-09,1.7
2.936898390667301e-09,1.7
3.12676355786365e-09,1.7
3.330727889519029e-09,1.7
3.513563296230815e-09,1.7
3.682533341513018e-09,1.7
3.842008425145244e-09,1.7
4.000163480879152e-09,1.7
4.168534891961142e-09,1.7
4.34076070196655e-09,1.7
4.504338051090573e-09,1.7
4.661804277787243e-09,1.7
4.815601513427459e-09,1.7
4.967645349001909e-09,1.7
5.120430067022495e-09,1.7
5.277452736575599e-09,1.7
5.445234134335007e-09,1.7
5.596046423978211e-09,1.7
5.734626508611436e-09,1.7
5.872114678212384e-09,1.7
6.023646044613906e-09,1.7
6.180177378449482e-09,1.7
6.338733396606166e-09,1.7
6.50666498518224e-09,1.7
6.693283457011267e-09,1.7
6.908101424129806e-09,1.7
7.143417519611694e-09,1.7
7.414675173669108e-09,1.7
7.738397362863533e-09,1.7
8.068327636926391e-09,1.7
8.42314217364846e-09,1.7
8.818909813145404e-09,1.7
9.24065717916331e-09,1.7
9.666563513295482e-09,1.7
1.001e-08,1.7
1.002688875323429e-08,1.7
1.004441597151971e-08,1.7
1.006318266402525e-08,1.7
1.00789169192231e-08,1.7
1.009471333631391e-08,1.7
1.011033744025824e-08,1.7
1.012717005711116e-08,1.7
1.014657513605913e-08,1.7
1.017018356974458e-08,1.7
1.020143711359236e-08,1.7
1.025464796445348e-08,1.7
1.031195981076007e-08,1.7
1.036405619044995e-08,1.7
1.042146756093755e-08,1.7
1.049070045406605e-08,1.7
1.0586612483189e-08,1.7
1.070317576789335e-08,1.7
1.083216103227066e-08,1.7
1.098045862500008e-08,1.7
1.115645352490653e-08,1.7
1.133430462325677e-08,1.7
1.153178023101155e-08,1.7
1.174266972864153e-08,1.7
1.197964834471057e-08,1.7
1.230641484517203e-08,1.7
1.269228374837643e-08,1.7
1.329336449711571e-08,1.7
1.396163984091061e-08,1.7
1.454219744201634e-08,1.7
1.521528978032332e-08,1.7
1.603246118688074e-08,1.7
1.692437942339118e-08,1.7
1.789799576201271e-08,1.7
1.889690546868174e-08,1.7
1.987872634966939e-08,1.7
2.09028071682453e-08,1.7
2.203165898247884e-08,1.7
2.33709675836794e-08,1.7
2.383480185862273e-08,1.7
2.476247040850939e-08,1.7
2.66178075082827e-08,1.7
2.869709438424504e-08,1.7
3.099615983062277e-08,1.7
3.397301050427373e-08,1.7
3.837072883924532e-08,1.7
4.349561812289816e-08,1.7
4.984622299596049e-08,1.7
5.927159997054082e-08,1.7
7.160404202710729e-08,1.7
8.194048955247764e-08,1.7
9.295163926513297e-08,1.7
1.060869578246005e-07,1.7
1.214694110509339e-07,1.7
1.400004720246099e-07,1.7
1.633174641087208e-07,1.7
1.93999206144851e-07,1.7
2.352007390266698e-07,1.7
2.904424395925585e-07,1.7
