IL,ITOT,VOUT,VDROP
0.0001,+1.354856E-05,0.671842804,0.709611905
0.0003,+5.289632E-06,0.657267405,0.657495471
0.0005,+3.349885E-06,0.605812046,0.605364062
0.001,+2.475421E-06,0.47983496,0.475071972
0.002,+1.982596E-06,0.225583979,0.213647836
0.003,+1.623940E-06,-0.0327023355,-0.0468640812
0.004,+1.345220E-06,-0.290222433,-0.306415921
0.005,+1.160298E-06,-0.548673044,-0.5669177
0.006,+1.040141E-06,-0.806039951,-0.827485119
0.007,+9.512829E-07,-1.05774529,-1.08802266
0.008,+8.683226E-07,-1.25491332,-1.34835405
0.009,+8.199876E-07,-1.38107343,-1.60890183
0.01,+7.622273E-07,-1.47203208,-1.86948454
