VIN,ITOT,VOUT,VDROP
3.3,-7.556153E-09,1.14700891e-05,0.000107695408
3.2,-9.017754E-09,1.48021666e-05,0.000108651687
3.1,-8.866557E-09,1.54105126e-05,0.000104178857
3.0,-9.320154E-09,1.47275059e-05,0.000101821517
2.9,-9.874540E-09,1.3184519e-05,8.85670398e-05
2.8,-7.908959E-09,2.4112627e-05,7.17515337e-05
2.7,-9.924968E-09,2.26747181e-05,7.42339683e-05
2.6,-8.513744E-09,5.60507969e-06,8.738281e-05
2.5,-8.967341E-09,-2.57994048e-06,9.58030725e-05
2.4,-9.521763E-09,1.86928163e-06,0.00010434565
2.3,-1.083212E-08,1.33670228e-05,0.000106336045
2.2,-1.012656E-08,1.48823576e-05,8.21343929e-05
2.1,-1.042895E-08,2.42591831e-05,7.05228258e-05
2.0,-1.158813E-08,1.30960323e-05,8.6323675e-05
1.9,-1.113455E-08,-3.29889496e-06,9.74126242e-05
1.8,-9.320139E-09,5.0852203e-06,0.000103244817
1.7,-6.800207E-09,1.15143324e-05,0.000107998415
1.6,-9.471336E-09,1.31928146e-05,0.000106305467
