IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.077454E-04,1.69405052,1.65207021,1.6801774999999999
0.0003,+1.105525E-03,1.69438819,1.60014978,1.6273175
0.0005,+1.301638E-03,1.69435546,1.54818079,1.5744574999999998
0.001,+1.793352E-03,1.69441371,1.41838971,1.4423074999999999
0.002,+2.775391E-03,1.69468826,1.15895654,1.1780074999999999
0.003,+3.755116E-03,1.69470482,0.899570784,0.9137074999999999
0.004,+4.732775E-03,1.69462351,0.640443705,0.6494074999999999
0.005,+5.713182E-03,1.69463113,0.381138019,0.38510749999999994
0.006,+6.696202E-03,1.69445403,0.12104465,0.12080749999999973
0.007,+7.675572E-03,1.69451772,-0.138162931,-0.14349250000000024
0.008,+8.651883E-03,1.69475684,-0.396822336,-0.4077925
0.009,+9.631604E-03,1.69486432,-0.655941472,-0.6720925
0.01,+1.049993E-02,1.69426754,-0.915178973,-0.9363925
