IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.869971E-04,0.89663299,0.864015634,0.8770680882352941
0.0003,+1.085984E-03,0.896718009,0.812119601,0.8242080882352941
0.0005,+1.282497E-03,0.896694422,0.760222492,0.7713480882352941
0.001,+1.774280E-03,0.896663117,0.630539479,0.6391980882352941
0.002,+2.755253E-03,0.896588965,0.371183121,0.37489808823529414
0.003,+3.737990E-03,0.896628798,0.111193524,0.11059808823529416
0.004,+4.716568E-03,0.896471178,-0.148043721,-0.15370191176470593
0.005,+5.693814E-03,0.89669797,-0.406623884,-0.4180019117647059
0.006,+6.673006E-03,0.896732687,-0.665988801,-0.6823019117647059
0.007,+7.651911E-03,0.896753357,-0.925012055,-0.9466019117647059
0.008,+8.630399E-03,0.896817679,-1.18424756,-1.2109019117647062
0.009,+9.609359E-03,0.89650096,-1.44351547,-1.4752019117647057
0.01,+1.049993E-02,0.895946275,-1.7027672,-1.7395019117647061
