IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.000709E-04,1.29462309,1.25793963,1.2786227941176471
0.0003,+1.096330E-03,1.29474436,1.20604234,1.2257627941176472
0.0005,+1.293501E-03,1.29465246,1.1541834,1.172902794117647
0.001,+1.785059E-03,1.29467228,1.02444018,1.040752794117647
0.002,+2.766410E-03,1.29476337,0.765057603,0.7764527941176471
0.003,+3.743908E-03,1.29451954,0.505933784,0.512152794117647
0.004,+4.728034E-03,1.29459638,0.245786604,0.24785279411764694
0.005,+5.706569E-03,1.29429982,-0.0135002577,-0.016447205882353044
0.006,+6.683057E-03,1.29471637,-0.272046348,-0.280747205882353
0.007,+7.663648E-03,1.29496899,-0.531371913,-0.5450472058823532
0.008,+8.642055E-03,1.29497243,-0.790425173,-0.809347205882353
0.009,+9.619023E-03,1.29449097,-1.04969241,-1.0736472058823525
0.01,+1.049993E-02,1.29457036,-1.30897406,-1.337947205882353
