IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.017614E-04,1.39438483,1.35649431,1.3790114705882353
0.0003,+1.098668E-03,1.3943173,1.30456782,1.3261514705882351
0.0005,+1.296040E-03,1.39454388,1.25267351,1.2732914705882352
0.001,+1.787923E-03,1.39441803,1.12294367,1.1411414705882352
0.002,+2.768699E-03,1.39453064,0.863557551,0.8768414705882351
0.003,+3.747441E-03,1.39439329,0.604206522,0.6125414705882352
0.004,+4.727260E-03,1.39444278,0.344897219,0.34824147058823507
0.005,+5.709423E-03,1.39450524,0.0849576615,0.08394147058823509
0.006,+6.688810E-03,1.3942798,-0.174244705,-0.1803585294117649
0.007,+7.665553E-03,1.39469291,-0.432864319,-0.44465852941176487
0.008,+8.644264E-03,1.39469151,-0.692115183,-0.7089585294117651
0.009,+9.622461E-03,1.39428096,-0.951129998,-0.9732585294117646
0.01,+1.049991E-02,1.39402686,-1.21037616,-1.237558529411765
