VIN,VOUT
0.0,-2.036905806054315
0.001,-2.035906607457051
0.002,-2.03490831825323
0.003,-2.033910033669248
0.004,-2.032911755620355
0.005,-2.031913477779014
0.006,-2.03091520219784
0.007,-2.029916930719871
0.008,-2.028918661471704
0.009,-2.027920402450812
0.01,-2.026922140038277
0.011,-2.025923881928063
0.012,-2.024925628294921
0.013,-2.023927374476836
0.014,-2.022929128288185
0.015,-2.0219308809886
0.016,-2.020932638854908
0.017,-2.019934399593368
0.018,-2.018936161897603
0.019,-2.017937930685198
0.02,-2.016939697407759
0.021,-2.015941473412387
0.022,-2.01494324842878
0.023,-2.013945025555362
0.024,-2.012946805361124
0.025,-2.011948590798045
0.026,-2.010950376612018
0.027,-2.009952168829208
0.028,-2.008953965062203
0.029,-2.007955759209115
0.03,-2.00695756579295
0.031,-2.005959365529804
0.032,-2.004961167338169
0.033,-2.003962980388069
0.034,-2.002964787998343
0.035,-2.001966604529827
0.036,-2.0009684208605
0.037,-1.999970243273125
0.038,-1.99897206308852
0.039,-1.997973889398779
0.04,-1.996975717343331
0.041,-1.995977554301343
0.042,-1.994979384660129
0.043,-1.993981223916729
0.044,-1.992983064188893
0.045,-1.991984908628083
0.046,-1.990986757934036
0.047,-1.989988603893818
0.048,-1.988990457898985
0.049,-1.987992315274508
0.05,-1.986994171872384
0.051,-1.985996035902223
0.052,-1.984997899348107
0.053,-1.983999772541787
0.054,-1.98300164352848
0.055,-1.98200351737066
0.056,-1.98100539383444
0.057,-1.980007274672647
0.058,-1.979009159113636
0.059,-1.97801104530254
0.06,-1.977012935311998
0.061,-1.976014827168436
0.062,-1.975016729373521
0.063,-1.974018626864098
0.064,-1.973020530165104
0.065,-1.972022444924472
0.066,-1.971024347995668
0.067,-1.970026262477201
0.068,-1.969028178374835
0.069,-1.96803009554123
0.07,-1.967032017739244
0.071,-1.966033947792495
0.072,-1.965035874659979
0.073,-1.964037809710248
0.074,-1.963039742632218
0.075,-1.962041686008083
0.076,-1.961043628366464
0.077,-1.960045575919569
0.078,-1.959047524579487
0.079,-1.958049478334013
0.08,-1.957051435223692
0.081,-1.956053395301624
0.082,-1.955055360603298
0.083,-1.954057328560381
0.084,-1.953059297725629
0.085,-1.952061274084147
0.086,-1.951063251359088
0.087,-1.95006523610458
0.088,-1.949067218183502
0.089,-1.948069206832481
0.09,-1.947071200080734
0.091,-1.946073194833508
0.092,-1.945075193170064
0.093,-1.944077200607565
0.094,-1.943079207751371
0.095,-1.942081219118662
0.096,-1.941083232465698
0.097,-1.940085251374686
0.098,-1.939087271047354
0.099,-1.938089302590032
0.1000000000000001,-1.937091330345971
0.1010000000000001,-1.936093363031849
0.1020000000000001,-1.935095400593902
0.1030000000000001,-1.934097443132703
0.1040000000000001,-1.933099491722932
0.1050000000000001,-1.932101538978465
0.1060000000000001,-1.931103591389606
0.1070000000000001,-1.93010564719109
0.1080000000000001,-1.929107706895243
0.1090000000000001,-1.92810977424057
0.1100000000000001,-1.927111844620105
0.1110000000000001,-1.926113915356082
0.1120000000000001,-1.925115990998338
0.1130000000000001,-1.924118076179554
0.1140000000000001,-1.923120161600357
0.1150000000000001,-1.922122255917107
0.1160000000000001,-1.921124346595891
0.1170000000000001,-1.920126443565603
0.1180000000000001,-1.919128546668425
0.1190000000000001,-1.91813065354298
0.1200000000000001,-1.917132764470862
0.1210000000000001,-1.916134882085923
0.1220000000000001,-1.915136999126151
0.1230000000000001,-1.914139124892928
0.1240000000000001,-1.913141254678931
0.1250000000000001,-1.912143388648418
0.1260000000000001,-1.911145527481292
0.1270000000000001,-1.910147667835405
0.1280000000000001,-1.90914981431602
0.1290000000000001,-1.908151968055367
0.1300000000000001,-1.907154120589707
0.1310000000000001,-1.906156275731061
