VIN,ITOT,VOUT,VDROP
3.3,+3.231789E-03,1.99047381,0.503021621
3.2,+3.172576E-03,1.99037276,0.502976448
3.1,+3.154281E-03,1.99028364,0.50300709
3.0,+3.140402E-03,1.99018543,0.503002642
2.9,+3.126349E-03,1.9901361,0.502993274
2.8,+3.102676E-03,1.99008843,0.50297245
2.7,+3.051390E-03,1.9898865,0.502979269
2.6,+2.897110E-03,1.92245641,0.502983984
2.5,+2.706557E-03,1.82704675,0.502949891
2.4,+2.512150E-03,1.73089286,0.502924347
2.3,+2.316746E-03,1.63467818,0.502924125
2.2,+2.122106E-03,1.5388417,0.502878398
2.1,+1.927839E-03,1.44321195,0.502882254
2.0,+1.733926E-03,1.34791276,0.502872013
