IL,ITOT,VOUT,VDROP
0.0001,+2.633709E-03,0.896116972,0.413606749
0.0003,+2.825953E-03,0.896160018,0.361369231
0.0005,+3.022050E-03,0.896420028,0.309159656
0.001,+3.522238E-03,0.896278178,0.177693432
0.002,+4.511748E-03,0.896231764,-0.0833351619
0.003,+5.501949E-03,0.896193427,-0.343640344
0.004,+6.490928E-03,0.896217899,-0.604529166
0.005,+7.482986E-03,0.896552061,-0.865565181
0.006,+8.473672E-03,0.896623163,-1.12663841
0.007,+9.461761E-03,0.896410604,-1.38768466
0.008,+1.045405E-02,0.896551563,-1.64874686
0.009,+1.050003E-02,0.894167092,-1.90952953
0.01,+1.050001E-02,0.665172687,-2.17056535
