VIN,ITOT,VOUT,VDROP
1.8,+6.091266E-03,1.19550599,-0.195676279
1.775,+6.062595E-03,1.19523772,-0.19566326
1.75,+6.042762E-03,1.19517778,-0.195659174
1.725,+6.026597E-03,1.19495846,-0.195663783
1.7,+6.010066E-03,1.19466838,-0.195659472
1.675,+5.994300E-03,1.1946416,-0.195651705
1.65,+5.978150E-03,1.19461147,-0.19565759
1.625,+5.961680E-03,1.19434206,-0.19563969
1.6,+5.944328E-03,1.19412017,-0.195652655
1.575,+5.930007E-03,1.19389341,-0.195651176
1.55,+5.912983E-03,1.19399258,-0.195653306
1.525,+5.896537E-03,1.19376753,-0.195637672
1.5,+5.879602E-03,1.1935567,-0.195650164
1.475,+5.861919E-03,1.19355157,-0.195652766
1.45,+5.847475E-03,1.19331888,-0.195637538
1.425,+5.830344E-03,1.1932267,-0.195652639
1.4,+5.812905E-03,1.19316355,-0.195642517
1.375,+5.795229E-03,1.1929741,-0.195661548
1.35,+5.777685E-03,1.19273875,-0.195664386
1.325,+5.758730E-03,1.19266511,-0.195655919
1.3,+5.738892E-03,1.19258136,-0.195638756
1.275,+5.717918E-03,1.19235483,-0.195648611
1.25,+5.695003E-03,1.19193926,-0.195649984
1.225,+5.672064E-03,1.19183707,-0.195646181
1.2,+5.618569E-03,1.18453215,-0.195645369
1.175,+5.471128E-03,1.1596738,-0.195647818
1.15,+5.326576E-03,1.13474587,-0.195633207
1.125,+5.185681E-03,1.10976943,-0.195640771
1.1,+5.050333E-03,1.08479198,-0.195653659
1.075,+4.920449E-03,1.05978351,-0.195647251
1.05,+4.796326E-03,1.03479161,-0.195640232
1.025,+4.677473E-03,1.0097305,-0.195644605
1.0,+4.563527E-03,0.984728139,-0.195646228
