IL,ITOT,VOUT,VDROP
0.0001,+3.593065E-03,1.39528561,0.66156533
0.0003,+3.779847E-03,1.39510648,0.609338977
0.0005,+3.977233E-03,1.39526879,0.557104722
0.001,+4.471970E-03,1.39536516,0.42650616
0.002,+5.466267E-03,1.39521943,0.164475171
0.003,+6.456144E-03,1.39562678,-0.0965642446
0.004,+7.444954E-03,1.39564938,-0.356900336
0.005,+8.434602E-03,1.39572946,-0.617837423
0.006,+9.423494E-03,1.39580129,-0.878842178
0.007,+1.041490E-02,1.39606064,-1.13993169
0.008,+1.050008E-02,1.37143326,-1.40102301
0.009,+1.050006E-02,1.13541421,-1.66206573
0.01,+1.050006E-02,0.910901675,-1.92289321
