VIN,ITOT,VOUT,VDROP
1.8,+4.950072E-03,0.598744847,-0.492290598
1.775,+4.923078E-03,0.598715843,-0.492252586
1.75,+4.904355E-03,0.59822918,-0.492279484
1.725,+4.887572E-03,0.598179755,-0.492277216
1.7,+4.872009E-03,0.597998028,-0.492254012
1.675,+4.856563E-03,0.597927744,-0.492245692
1.65,+4.840080E-03,0.597528053,-0.492265496
1.625,+4.824596E-03,0.597652166,-0.492278917
1.6,+4.807547E-03,0.59728219,-0.492294371
1.575,+4.792804E-03,0.597289396,-0.492278745
1.55,+4.777364E-03,0.597347794,-0.492288763
1.525,+4.761226E-03,0.597013903,-0.492287168
1.5,+4.746645E-03,0.596821843,-0.492278834
1.475,+4.730570E-03,0.596716475,-0.492283023
1.45,+4.714938E-03,0.596607843,-0.492262416
1.425,+4.698251E-03,0.59624369,-0.492281733
1.4,+4.681900E-03,0.596070621,-0.492286954
1.375,+4.667086E-03,0.59582089,-0.49227952
1.35,+4.652381E-03,0.596268447,-0.492288316
1.325,+4.637731E-03,0.595986443,-0.492293662
1.3,+4.621453E-03,0.596008009,-0.492270853
1.275,+4.606668E-03,0.596054265,-0.492262972
1.25,+4.591374E-03,0.596010251,-0.492285097
1.225,+4.575265E-03,0.596014142,-0.492266063
1.2,+4.560109E-03,0.595941096,-0.492270944
1.175,+4.545142E-03,0.595916068,-0.492266869
1.15,+4.528833E-03,0.59598308,-0.492300381
1.125,+4.513297E-03,0.59595347,-0.492292736
1.1,+4.496923E-03,0.595720161,-0.49229255
1.075,+4.481721E-03,0.595705838,-0.492293534
1.05,+4.465505E-03,0.595628987,-0.492308314
1.025,+4.448578E-03,0.59561051,-0.492243268
1.0,+4.431654E-03,0.595597024,-0.492253528
