IL,ITOT,VOUT,VDROP
0.0001,+3.975219E-03,1.5952371,0.76050852
0.0003,+4.163472E-03,1.59505362,0.708294433
0.0005,+4.357963E-03,1.59497761,0.656070448
0.001,+4.853235E-03,1.5951087,0.525483421
0.002,+5.842232E-03,1.59520045,0.264548732
0.003,+6.837396E-03,1.59543887,0.00248316849
0.004,+7.826912E-03,1.59551947,-0.25850216
0.005,+8.814313E-03,1.59549836,-0.518866783
0.006,+9.803963E-03,1.59558598,-0.779756592
0.007,+1.050009E-02,1.59491865,-1.04083697
0.008,+1.050008E-02,1.43114811,-1.30192499
0.009,+1.050008E-02,1.24143072,-1.56296693
0.01,+1.050008E-02,1.00756478,-1.82404142
