IL,ITOT,VOUT,VDROP
0.0001,+2.826470E-03,0.996126917,0.463108423
0.0003,+3.016067E-03,0.996060265,0.410896998
0.0005,+3.212894E-03,0.996171728,0.358671739
0.001,+3.712259E-03,0.996173428,0.22726478
0.002,+4.704925E-03,0.996376093,-0.0338080515
0.003,+5.692760E-03,0.996424158,-0.293929724
0.004,+6.682978E-03,0.996403214,-0.555007817
0.005,+7.675051E-03,0.996472757,-0.816105066
0.006,+8.661767E-03,0.996598424,-1.07714968
0.007,+9.654196E-03,0.996686507,-1.33801069
0.008,+1.050006E-02,0.996309587,-1.59904739
0.009,+1.050004E-02,0.992730264,-1.86009634
0.01,+1.050003E-02,0.714284058,-2.12111714
