IL,ITOT,VOUT,VDROP
0.0001,+3.915627E-03,1.59959287,-0.0104331444
0.0003,+4.074954E-03,1.59987129,-0.0104461904
0.0005,+4.265029E-03,1.59983313,-0.0104720016
0.001,+4.757145E-03,1.59955057,-0.0105215086
0.002,+5.746085E-03,1.59960243,-0.0106083715
0.003,+6.739100E-03,1.59958661,-0.0107006469
0.004,+7.726976E-03,1.5993334,-0.0107853416
0.005,+8.713234E-03,1.5992752,-0.010866453
0.006,+9.701964E-03,1.5993503,-0.0109675545
0.007,+1.049991E-02,1.59893563,-0.011055043
0.008,+1.049990E-02,1.45948459,-0.0111496952
0.009,+1.049990E-02,1.2709271,-0.0112451786
0.01,+1.049989E-02,1.04451782,-0.0113421214
