IL,ITOT,VOUT,VDROP
0.0001,+2.368351E-03,0.802223994,-0.010562762
0.0003,+2.536900E-03,0.802260819,-0.0105720968
0.0005,+2.732489E-03,0.801747297,-0.0106036791
0.001,+3.233733E-03,0.801477507,-0.01065186
0.002,+4.229103E-03,0.801060256,-0.0107476242
0.003,+5.218961E-03,0.80085988,-0.0108240042
0.004,+6.213065E-03,0.800656928,-0.0109288669
0.005,+7.202079E-03,0.800433471,-0.0110259626
0.006,+8.192637E-03,0.800181143,-0.0111233836
0.007,+9.183104E-03,0.800222231,-0.0112321826
0.008,+1.017188E-02,0.800168296,-0.0113248639
0.009,+1.049991E-02,0.798128119,-0.0114108373
0.01,+1.049988E-02,0.729404106,-0.0115036242
