time,2*VREF
0,0.5
9.999999999999999e-12,0.5
1.193863896952808e-11,0.5
1.581591690858425e-11,0.5
1.880198979268958e-11,0.5
2.281387984351233e-11,0.5
3.005065236597401e-11,0.5
4.026463216903105e-11,0.5
5.010301451109486e-11,0.5
6.019619621836674e-11,0.5
7.080505765266964e-11,0.5
8.223612381764324e-11,0.5
9.535723196872294e-11,0.5
1.113720023403725e-10,0.5
1.352788645333791e-10,0.5
1.5449238129854e-10,0.5
1.719318160624325e-10,0.5
1.903316936666553e-10,0.5
2.096077692712516e-10,0.5
2.320098260863934e-10,0.5
2.586963397519161e-10,0.5
2.814972848540858e-10,0.5
3.044289902362804e-10,0.5
3.304167166482445e-10,0.5
3.663808306174607e-10,0.5
4.163423536913297e-10,0.5
4.587375995486478e-10,0.5
5.147706418416801e-10,0.5
5.890423707893066e-10,0.5
6.516606820676413e-10,0.5
7.358430014512333e-10,0.5
8.401957059794104e-10,0.5
9.519421533791318e-10,0.5
1.088030947704847e-09,0.5
1.280118066979307e-09,0.5
1.501126819359729e-09,0.5
1.670614487334486e-09,0.5
1.836391035581746e-09,0.5
2.013019797805558e-09,0.5
2.22058366603601e-09,0.5
2.526190067924352e-09,0.5
2.889800406409192e-09,0.5
3.212404385357126e-09,0.5
3.485508737134582e-09,0.5
3.738612072139138e-09,0.5
3.97769416717082e-09,0.5
4.210923789885932e-09,0.5
4.446222876178815e-09,0.5
4.69236577786107e-09,0.5
4.93327127781232e-09,0.5
5.153955421449048e-09,0.5
5.359638679013666e-09,0.5
5.560548763508534e-09,0.5
5.7673714055324e-09,0.5
5.988680879673766e-09,0.5
6.200416017694026e-09,0.5
6.400496296212124e-09,0.5
6.593819878964235e-09,0.5
6.783546289900492e-09,0.5
6.973117030568149e-09,0.5
7.165984551181481e-09,0.5
7.366203916092447e-09,0.5
7.579843904449126e-09,0.5
7.786145444455205e-09,0.5
7.975688178109146e-09,0.5
8.158101488150444e-09,0.5
8.33999693157019e-09,0.5
8.527205034990999e-09,0.5
8.72709920295044e-09,0.5
8.948562638849643e-09,0.5
9.206790256281695e-09,0.5
9.475485387488693e-09,0.5
9.739667702140915e-09,0.5
9.874833851070458e-09,0.5
1.001e-08,0.5
1.001967435564556e-08,0.5
1.002980007688079e-08,0.5
1.004234398181173e-08,0.5
1.005788482763099e-08,0.5
1.007325571528597e-08,0.5
1.008789230369478e-08,0.5
1.010364076914376e-08,0.5
1.012148395417543e-08,0.5
1.014297580877563e-08,0.5
1.01708296295316e-08,0.5
1.021132480948719e-08,0.5
1.027781774188244e-08,0.5
1.036569551723033e-08,0.5
1.046710887137355e-08,0.5
1.059720813870713e-08,0.5
1.074768789379166e-08,0.5
1.090506062202421e-08,0.5
1.107137309006551e-08,0.5
1.124059233734654e-08,0.5
1.141775621285068e-08,0.5
1.161202791971294e-08,0.5
1.184019991490234e-08,0.5
1.205133066238286e-08,0.5
1.226197866292141e-08,0.5
1.248886370442501e-08,0.5
1.275227476208503e-08,0.5
1.30648932836504e-08,0.5
1.342080759479636e-08,0.5
1.380603110863754e-08,0.5
1.420888008294705e-08,0.5
1.464761291556251e-08,0.5
1.516931814611458e-08,0.5
1.57161379200705e-08,0.5
1.632000127946844e-08,0.5
1.70274385437593e-08,0.5
1.783004665463863e-08,0.5
1.872649107921769e-08,0.5
1.97892425305728e-08,0.5
2.09228607659173e-08,0.5
2.223938197504004e-08,0.5
2.365276193823321e-08,0.5
2.549708334881664e-08,0.5
2.746956470282021e-08,0.5
3.007795065031916e-08,0.5
3.371960610769907e-08,0.5
3.841775860583252e-08,0.5
4.59790893661426e-08,0.5
5.564794421665029e-08,0.5
6.581627127311662e-08,0.5
7.417940111282583e-08,0.5
8.684148141549518e-08,0.5
9.863908283749552e-08,0.5
1.11322156874147e-07,0.5
1.271053044581925e-07,0.5
1.469487772168499e-07,0.5
1.729149403348336e-07,0.5
2.078080280957993e-07,0.5
2.54669251938478e-07,0.5
3.225339396059134e-07,0.5
4.225339396059134e-07,0.5
5.225339396059134e-07,0.5
6.225339396059134e-07,0.5
7.225339396059134e-07,0.5
8.225339396059134e-07,0.5
9.225339396059134e-07,0.5
1.022533939605914e-06,0.5
1.122533939605914e-06,0.5
1.181271969802957e-06,0.5
1.24001e-06,0.5
1.2400490625e-06,0.5
1.240095825059185e-06,0.5
1.240116812737014e-06,0.5
1.240142059217992e-06,0.5
1.240165532846967e-06,0.5
1.24019111592015e-06,0.5
1.240225287146153e-06,0.5
1.240284589107441e-06,0.5
1.240365860688044e-06,0.5
1.240450847416493e-06,0.5
1.240556442445691e-06,0.5
1.240684773587911e-06,0.5
1.240831951665657e-06,0.5
1.240989407397947e-06,0.5
1.241158529724537e-06,0.5
1.241346633087268e-06,0.5
1.241517869659094e-06,0.5
1.241681511326314e-06,0.5
1.241850593720066e-06,0.5
1.242035380906846e-06,0.5
1.242253496010419e-06,0.5
1.242489249863658e-06,0.5
1.242746017244445e-06,0.5
1.243018432946591e-06,0.5
1.243303139424262e-06,0.5
1.243607087672863e-06,0.5
1.24393899848262e-06,0.5
1.244305325347523e-06,0.5
1.244692445168248e-06,0.5
1.245110196291495e-06,0.5
1.245529073533229e-06,0.5
1.245961305253771e-06,0.5
1.246430074372861e-06,0.5
1.246968300494076e-06,0.5
1.24763687539818e-06,0.5
1.248370905471858e-06,0.5
1.249100392590635e-06,0.5
1.249555196295318e-06,0.5
1.25001e-06,0.5
1.250029773024698e-06,0.5
1.250050224935752e-06,0.5
1.250073982591419e-06,0.5
1.250097249516076e-06,0.5
1.250114744511358e-06,0.5
1.250134168233526e-06,0.5
1.250160846998053e-06,0.5
1.250199578823243e-06,0.5
1.25023286697958e-06,0.5
1.250278532855342e-06,0.5
1.250330334341472e-06,0.5
1.250372930191824e-06,0.5
1.250421022429207e-06,0.5
1.250489095007358e-06,0.5
1.250625240163661e-06,0.5
1.250755377634274e-06,0.5
1.250885854506551e-06,0.5
1.251025768725677e-06,0.5
1.251176809277107e-06,0.5
1.251351412182318e-06,0.5
1.251528744424813e-06,0.5
1.2517180667541e-06,0.5
1.25193821384349e-06,0.5
1.252150419624277e-06,0.5
1.252364720127846e-06,0.5
1.252601717886603e-06,0.5
1.252896358165094e-06,0.5
1.253260884215559e-06,0.5
1.253763503015092e-06,0.5
1.254395403094731e-06,0.5
1.255045706694024e-06,0.5
1.25572147309319e-06,0.5
1.256480954483835e-06,0.5
1.257373179461808e-06,0.5
1.258368414576394e-06,0.5
1.259407291577209e-06,0.5
1.260510825389571e-06,0.5
1.261696229904542e-06,0.5
1.263010321001313e-06,0.5
1.264527137118564e-06,0.5
1.266340561786399e-06,0.5
1.268584079561348e-06,0.5
1.27146446518055e-06,0.5
1.275315415288906e-06,0.5
1.280668514346175e-06,0.5
1.287608541944854e-06,0.5
1.294710409134577e-06,0.5
1.296563220801606e-06,0.5
1.300268844135663e-06,0.5
1.307392503314922e-06,0.5
1.310205203183503e-06,0.5
1.315830602920665e-06,0.5
1.325352020551612e-06,0.5
1.335014429267207e-06,0.5
1.345149643407844e-06,0.5
1.353270631586876e-06,0.5
1.356449132012924e-06,0.5
1.362806132865022e-06,0.5
1.375520134569216e-06,0.5
1.38579558622914e-06,0.5
1.396051996774921e-06,0.5
1.407812388383607e-06,0.5
1.420747250764297e-06,0.5
1.435959884098898e-06,0.5
1.45232222101443e-06,0.5
1.468413204194522e-06,0.5
1.481686752173678e-06,0.5
1.493090140561058e-06,0.5
1.504049296599686e-06,0.5
1.515223944222699e-06,0.5
1.52612887387155e-06,0.5
1.537076779225276e-06,0.5
1.548969345240146e-06,0.5
1.561403657940635e-06,0.5
1.575195764979677e-06,0.5
1.59196829976287e-06,0.5
1.614040179826851e-06,0.5
1.641028729156092e-06,0.5
1.669755409364633e-06,0.5
