time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.199708535058413e-11,0.0001039741998476624
1.599125605175238e-11,0.0001119225995429873
1.902898992781383e-11,0.0001179676899563495
2.318164416196217e-11,0.0001262314718823047
3.080612653654853e-11,0.0001414041918077316
4.129177677534227e-11,0.0001622706357829311
5.150428138310417e-11,0.0001825935199523773
6.20107198289733e-11,0.0002035013324596569
7.307398358823458e-11,0.0002255172273405868
8.506528420758337e-11,0.0002493799155730909
9.897737138467803e-11,0.0002770649690555093
1.161693305953395e-10,0.0003112769678847255
1.352687102691485e-10,0.0003492847334356055
1.544801256067487e-10,0.0003875154499574299
1.724042126099992e-10,0.0004231843830938985
1.90912034823815e-10,0.0004600149492993918
2.104592479236609e-10,0.0004989139033680853
2.330618202818005e-10,0.000543893022360783
2.600190720983672e-10,0.0005975379534757507
2.830383328750485e-10,0.0006433462824213466
3.061436601227391e-10,0.0006893258836442509
3.322760990012664e-10,0.0007413294370125201
3.684450582088512e-10,0.000813305665835614
4.174226334305318e-10,0.0009107710405267583
4.586763916181792e-10,0.0009928660193201766
5.114963065279964e-10,0.001097977649990713
5.895470995741253e-10,0.00125329872815251
6.51086170302888e-10,0.001375761478902747
7.322014426881212e-10,0.001537180870949361
8.684809029257016e-10,0.001808376996822147
1.0030152498601e-09,0.002076100347221599
1.144067856507846e-09,0.002356795034450613
1.305056207226432e-09,0.002677161852380599
1.488835124547729e-09,0.003042881897849981
1.711948276527927e-09,0.003486877070290574
2.045755263659889e-09,0.00415115297468318
2.452028961324338e-09,0.004959637633035432
2.762144761712005e-09,0.00557676807580689
3.064071918417251e-09,0.00617760311765033
3.366386420676881e-09,0.006779208977146995
3.670519904433587e-09,0.007384434609822838
3.990239761049216e-09,0.008020677124487939
4.328110397309695e-09,0.008693039690646292
4.673882873651048e-09,0.009381126918565586
4.991821001802657e-09,0.01001382379358729
5.284128897527946e-09,0.01059551650608061
5.56338713298762e-09,0.01115124039464536
5.841785357118291e-09,0.0117052528606654
6.113579108785417e-09,0.01224612242648298
6.380935858070697e-09,0.01277816235756069
6.622854222679447e-09,0.0132595799031321
6.856545406735604e-09,0.01372462535940385
7.097156460982857e-09,0.01420344135735589
7.359180047979463e-09,0.01472486829547913
7.634955113476e-09,0.01527366067581724
7.891500384400239e-09,0.01578418576495648
8.132851136985414e-09,0.01626447376260097
8.365544470989814e-09,0.01672753349726973
8.593829108022041e-09,0.01718181992496386
8.822486863287484e-09,0.01763684885794209
9.056398829040344e-09,0.01810233366979028
9.301933069758204e-09,0.01859094680881882
9.553847283231635e-09,0.01909225609363096
9.792225697457861e-09,0.01956662913794114
1.001e-08,0.02
1.002532447080481e-08,0.02
1.004016209338136e-08,0.02
1.005669454244544e-08,0.02
1.008115580468815e-08,0.02
1.009840480063266e-08,0.02
1.011541460120112e-08,0.02
1.013467834277202e-08,0.02
1.015792979084826e-08,0.02
1.019025901919948e-08,0.02
1.0245795709061e-08,0.02
1.032003865586319e-08,0.02
1.043650743902398e-08,0.02
1.060543334642773e-08,0.02
1.083812021294717e-08,0.02
1.106021642909481e-08,0.02
1.130428778935395e-08,0.02
1.157361435049502e-08,0.02
1.184499244899845e-08,0.02
1.210101519063693e-08,0.02
1.236727271510142e-08,0.02
1.265409431616199e-08,0.02
1.297072780027361e-08,0.02
1.326834604562913e-08,0.02
1.355231171448781e-08,0.02
1.383038282793184e-08,0.02
1.410759686004943e-08,0.02
1.439356767632116e-08,0.02
1.47029981334074e-08,0.02
1.498471508987031e-08,0.02
1.525291115674885e-08,0.02
1.55249705978152e-08,0.02
1.579977937124122e-08,0.02
1.608103858605305e-08,0.02
1.638647956301761e-08,0.02
1.672811030747984e-08,0.02
1.70795996827032e-08,0.02
1.743484123297112e-08,0.02
1.782557614109706e-08,0.02
1.827922884864141e-08,0.02
1.87532990858386e-08,0.02
1.927756784392716e-08,0.02
1.988392254079516e-08,0.02
2.061671731064554e-08,0.02
2.144262388649561e-08,0.02
2.235932794655528e-08,0.02
2.346501690219865e-08,0.02
2.459522817543442e-08,0.02
2.580647448593989e-08,0.02
2.734411840495148e-08,0.02
2.935907415816394e-08,0.02
3.181526246277435e-08,0.02
3.478569310508777e-08,0.02
3.899676396568279e-08,0.02
4.446908647388322e-08,0.02
5.16772455369715e-08,0.02
6.05987595687233e-08,0.02
7.092640392614661e-08,0.02
7.91931121157986e-08,0.02
9.119727891444467e-08,0.02
1.029137587708501e-07,0.02
1.15825576256387e-07,0.02
1.321586612273922e-07,0.02
1.533400150639729e-07,0.02
1.818350997891087e-07,0.02
2.196120795775006e-07,0.02
2.727754463633192e-07,0.02
3.558971302271652e-07,0.02
4.558971302271651e-07,0.02
5.558971302271651e-07,0.02
6.558971302271651e-07,0.02
7.558971302271651e-07,0.02
8.558971302271651e-07,0.02
9.558971302271651e-07,0.02
1.055897130227165e-06,0.02
1.155897130227165e-06,0.02
1.24001e-06,0.02
1.2400490625e-06,0.01992226562500004
1.240096099699732e-06,0.0198286615975327
1.240117844169487e-06,0.01978539010272101
1.240143763012719e-06,0.01973381160468914
1.24016803879246e-06,0.01968550280300473
1.240194877912013e-06,0.01963209295509418
1.240231474505313e-06,0.01955926573442723
1.240297184991694e-06,0.0194285018665285
1.240389786969988e-06,0.01924422392972428
1.240534492971854e-06,0.01895625898601097
1.24073153419278e-06,0.01856414695636809
1.240925485584383e-06,0.01817818368707809
1.241117708935778e-06,0.01779565921780146
1.241317849746964e-06,0.01739737900354178
1.241537047871428e-06,0.01696117473585745
1.241754553075963e-06,0.01652833937883355
