VIN,ITOT,VOUT,VDROP
1.8,+6.302575E-03,1.29696938,-0.147221943
1.775,+6.264646E-03,1.29683654,-0.147218463
1.75,+6.245596E-03,1.29658555,-0.147209992
1.725,+6.228344E-03,1.29645608,-0.14718109
1.7,+6.211475E-03,1.2961803,-0.147194539
1.675,+6.195584E-03,1.29613438,-0.147182155
1.65,+6.179132E-03,1.29598439,-0.147177312
1.625,+6.163475E-03,1.29570862,-0.147194136
1.6,+6.146398E-03,1.295607,-0.147185226
1.575,+6.130639E-03,1.2955441,-0.147201544
1.55,+6.114058E-03,1.29541707,-0.147191178
1.525,+6.097718E-03,1.29529856,-0.147199885
1.5,+6.081376E-03,1.29513965,-0.147185902
1.475,+6.064917E-03,1.29495516,-0.147196185
1.45,+6.047234E-03,1.29488074,-0.147223772
1.425,+6.030493E-03,1.29467649,-0.147211888
1.4,+6.013179E-03,1.29472966,-0.147206584
1.375,+5.994848E-03,1.29453246,-0.147172111
1.35,+5.975117E-03,1.29429104,-0.147183203
1.325,+5.957133E-03,1.29417416,-0.147195287
1.3,+5.892315E-03,1.28361238,-0.147192535
1.275,+5.742745E-03,1.25878605,-0.147198514
1.25,+5.594418E-03,1.2338573,-0.147195662
1.225,+5.449925E-03,1.20894821,-0.147200391
1.2,+5.309678E-03,1.18402793,-0.147182177
1.175,+5.173747E-03,1.1590576,-0.147171527
1.15,+5.043400E-03,1.13411789,-0.147189046
1.125,+4.917884E-03,1.10912538,-0.147194094
1.1,+4.797572E-03,1.08417126,-0.147189229
1.075,+4.681724E-03,1.05917245,-0.147192891
1.05,+4.569967E-03,1.03419095,-0.147191011
1.025,+4.461401E-03,1.00917224,-0.147166354
1.0,+4.355742E-03,0.984179126,-0.147177154
