VIN,ITOT,VOUT,VDROP
1.8,+7.097641E-03,1.6960096,0.0515191917
1.775,+7.040875E-03,1.69592978,0.0515223774
1.75,+7.015654E-03,1.69569891,0.0515165174
1.725,+6.998533E-03,1.69534811,0.0515066238
1.7,+6.932942E-03,1.68378814,0.0515162978
1.675,+6.768745E-03,1.65893335,0.0514952263
1.65,+6.606499E-03,1.63403917,0.0514968219
1.625,+6.446785E-03,1.60914481,0.0515122698
1.6,+6.290838E-03,1.5842572,0.0515163423
1.575,+6.139110E-03,1.55935142,0.0515060178
1.55,+5.992069E-03,1.53442144,0.0514989819
1.525,+5.850586E-03,1.50954151,0.0514899195
1.5,+5.714665E-03,1.48461327,0.0515074022
1.475,+5.584314E-03,1.45970471,0.0515007054
1.45,+5.458913E-03,1.4347825,0.0514915291
1.425,+5.338580E-03,1.40986226,0.0515002634
1.4,+5.222442E-03,1.38492379,0.0515039218
1.375,+5.110117E-03,1.36001979,0.0514975892
1.35,+5.000828E-03,1.33507064,0.0515101181
1.325,+4.894197E-03,1.31015082,0.0515316511
1.3,+4.789629E-03,1.28518649,0.0515044416
1.275,+4.686788E-03,1.26025913,0.0515104489
1.25,+4.585102E-03,1.23530926,0.0515158697
1.225,+4.484493E-03,1.21037276,0.0515125728
1.2,+4.384510E-03,1.18544598,0.051510132
1.175,+4.284916E-03,1.16048385,0.0515128257
1.15,+4.185824E-03,1.13554805,0.0515165202
1.125,+4.086873E-03,1.11056061,0.0515140433
1.1,+3.988319E-03,1.08562013,0.0515046084
1.075,+3.889728E-03,1.06063499,0.0514960742
1.05,+3.791321E-03,1.03568007,0.0514921295
1.025,+3.692847E-03,1.0106708,0.0514951846
1.0,+3.594612E-03,0.985713701,0.0515026291
