VIN,ITOT,VOUT,VDROP
1.8,+5.539713E-03,0.897384867,-0.345318715
1.775,+5.501809E-03,0.897262996,-0.345339319
1.75,+5.482527E-03,0.897028786,-0.345352877
1.725,+5.465327E-03,0.896692307,-0.345349324
1.7,+5.447766E-03,0.896422378,-0.345334571
1.675,+5.432451E-03,0.896428702,-0.345342508
1.65,+5.416553E-03,0.896213168,-0.345334527
1.625,+5.400213E-03,0.895948991,-0.345371355
1.6,+5.384991E-03,0.895811745,-0.345326582
1.575,+5.369022E-03,0.895720653,-0.345316238
1.55,+5.353514E-03,0.895520585,-0.345317786
1.525,+5.337604E-03,0.895374449,-0.345308171
1.5,+5.321777E-03,0.895274279,-0.345313416
1.475,+5.306178E-03,0.894951046,-0.345321634
1.45,+5.289956E-03,0.895009701,-0.345294413
1.425,+5.275231E-03,0.894848418,-0.345316399
1.4,+5.258399E-03,0.894725078,-0.345316705
1.375,+5.243053E-03,0.894540741,-0.34534566
1.35,+5.226787E-03,0.894440986,-0.345367605
1.325,+5.210822E-03,0.89429644,-0.345338802
1.3,+5.195443E-03,0.89428679,-0.345344579
1.275,+5.179468E-03,0.894125993,-0.345356852
1.25,+5.162340E-03,0.893978607,-0.345311162
1.225,+5.146512E-03,0.893827007,-0.345314431
1.2,+5.129814E-03,0.893676868,-0.345281214
1.175,+5.112637E-03,0.893649763,-0.345302747
1.15,+5.095076E-03,0.893522961,-0.345310053
1.125,+5.075966E-03,0.89331728,-0.345325017
1.1,+5.057266E-03,0.893211262,-0.345324847
1.075,+5.036116E-03,0.893027358,-0.345318768
1.05,+5.015209E-03,0.892759072,-0.345329815
1.025,+4.991206E-03,0.892658781,-0.345336712
1.0,+4.965963E-03,0.892336368,-0.345353944
