IL,ITOT,VOUT,VDROP
0.0001,+2.456139E-03,0.798576893,0.363927473
0.0003,+2.643584E-03,0.798346991,0.311608466
0.0005,+2.840200E-03,0.798376943,0.259241984
0.001,+3.340295E-03,0.798457444,0.127668025
0.002,+4.334630E-03,0.798419406,-0.133958018
0.003,+5.323248E-03,0.798364854,-0.394939847
0.004,+6.316503E-03,0.798024089,-0.6567743
0.005,+7.308040E-03,0.798087194,-0.918462124
0.006,+8.298297E-03,0.798003192,-1.179966
0.007,+9.289660E-03,0.797996699,-1.44175365
0.008,+1.028151E-02,0.798030825,-1.70349939
0.009,+1.049986E-02,0.795927642,-1.96524992
0.01,+1.049983E-02,0.643539997,-2.22680318
