VIN,ITOT,VOUT,VDROP
3.3,+3.109276E-03,1.60581795,0.118966319
3.2,+3.098078E-03,1.60545376,0.118996645
3.1,+3.088383E-03,1.6053649,0.118953526
3.0,+3.079095E-03,1.60535682,0.118953459
2.9,+3.069587E-03,1.60533403,0.11895866
2.8,+3.060196E-03,1.60539373,0.118966605
2.7,+3.049066E-03,1.60547851,0.118996486
2.6,+3.011309E-03,1.60557845,0.118983198
2.5,+2.846336E-03,1.53441791,0.118972184
2.4,+2.647156E-03,1.43530707,0.118961232
2.3,+2.447326E-03,1.33615723,0.11896837
2.2,+2.247604E-03,1.23721556,0.118939571
2.1,+2.047699E-03,1.13830279,0.118928626
2.0,+1.848192E-03,1.03945289,0.118892099
1.9,+1.649174E-03,0.940710528,0.118870785
1.8,+1.450242E-03,0.842192195,0.118844894
1.7,+1.251632E-03,0.743799965,0.118834967
1.6,+1.053928E-03,0.645680118,0.118807296
