VIN,ITOT,VOUT,VDROP
3.3,+3.115637E-03,0.806573138,-0.678170897
3.2,+3.102643E-03,0.806864235,-0.678185817
3.1,+3.090975E-03,0.80698672,-0.678202246
3.0,+3.080277E-03,0.807037174,-0.678179317
2.9,+3.069906E-03,0.807072248,-0.67819243
2.8,+3.059841E-03,0.80705827,-0.67817813
2.7,+3.050622E-03,0.80705512,-0.678156581
2.6,+3.041028E-03,0.807092392,-0.67816417
2.5,+3.032258E-03,0.80711963,-0.678152669
2.4,+3.023332E-03,0.807134747,-0.678173738
2.3,+3.014034E-03,0.807173056,-0.67812149
2.2,+3.005039E-03,0.80728088,-0.678116453
2.1,+2.996670E-03,0.80732321,-0.678118755
2.0,+2.987907E-03,0.807399729,-0.678133824
1.9,+2.978967E-03,0.807505786,-0.678071194
1.8,+2.969786E-03,0.801997778,-0.679234874
1.7,+2.793128E-03,0.732784874,-0.67813733
1.6,+2.593177E-03,0.633558655,-0.678104233
1.5,+2.392628E-03,0.534301823,-0.678169488
1.4,+2.192539E-03,0.435096716,-0.678194223
1.3,+1.992381E-03,0.335794471,-0.678201178
1.2,+1.792208E-03,0.236632766,-0.678231287
