IL,ITOT,VOUT,VDROP
0.0001,+2.528896E-03,1.06117112,0.513984026
0.0003,+2.696655E-03,1.06175455,0.461607208
0.0005,+2.890709E-03,1.06234098,0.408992756
0.001,+3.384189E-03,1.0623079,0.277443549
0.002,+4.376317E-03,1.06198646,0.0135001633
0.003,+5.366007E-03,1.06215657,-0.249412856
0.004,+6.352347E-03,1.06207504,-0.51175944
0.005,+7.340443E-03,1.06212017,-0.774558803
0.006,+8.329622E-03,1.06234715,-1.0376119
0.007,+9.318837E-03,1.06214089,-1.30065971
0.008,+1.030915E-02,1.06225447,-1.56369578
0.009,+1.049992E-02,1.07148755,-1.82678277
0.01,+1.049989E-02,0.811245746,-2.08959951
