IL,ITOT,VOUT,VDROP
0.0001,+1.959302E-03,0.762603508,0.364158059
0.0003,+2.129829E-03,0.762747343,0.311559456
0.0005,+2.323511E-03,0.762759557,0.258967824
0.001,+2.821332E-03,0.762866286,0.126683369
0.002,+3.810375E-03,0.762528593,-0.136239895
0.003,+4.797854E-03,0.762129924,-0.39845158
0.004,+5.788228E-03,0.76245832,-0.661563288
0.005,+6.778840E-03,0.762163911,-0.924522485
0.006,+7.766904E-03,0.762493469,-1.18730255
0.007,+8.756285E-03,0.762638535,-1.45035567
0.008,+9.746027E-03,0.762600272,-1.7134072
0.009,+1.049991E-02,0.764414991,-1.97648315
0.01,+1.049989E-02,0.78269266,-2.23924306
