VIN,ITOT,VOUT,VDROP
1.8,+6.359898E-03,1.56188446,0.000143250098
1.775,+6.313939E-03,1.5640782,0.00014792308
1.75,+6.302751E-03,1.5651934,0.000130929661
1.725,+6.297071E-03,1.5663137,0.000136305953
1.7,+6.292508E-03,1.56761067,0.000145679715
1.675,+6.288759E-03,1.5687302,0.000136725715
1.65,+6.284884E-03,1.5699441,0.000134176563
1.625,+6.282076E-03,1.57103534,0.000145526821
1.6,+6.280772E-03,1.57205271,0.000146519239
1.575,+6.211344E-03,1.55730878,0.000146046659
1.55,+6.083037E-03,1.53243328,0.000144348151
1.525,+5.955979E-03,1.50758883,0.000141273602
1.5,+5.830663E-03,1.48267852,0.000136700696
1.475,+5.707804E-03,1.45779095,0.000154052719
1.45,+5.587260E-03,1.43287365,0.000158111347
1.425,+5.469494E-03,1.4079712,0.000150005211
1.4,+5.354384E-03,1.38303798,0.000155295327
1.375,+5.242355E-03,1.35816246,0.000156307204
1.35,+5.132606E-03,1.33320892,0.000174345858
1.325,+5.025312E-03,1.30831122,0.000169000145
1.3,+4.920111E-03,1.28336614,0.00016109694
1.275,+4.816782E-03,1.25847001,0.000151486888
1.25,+4.714950E-03,1.23353935,0.000157485874
1.225,+4.614443E-03,1.20859691,0.000162595297
1.2,+4.515081E-03,1.18366974,0.00016297892
1.175,+4.416376E-03,1.15871958,0.000154628155
1.15,+4.318454E-03,1.13378916,0.000156910438
1.125,+4.220994E-03,1.10881352,0.000149023913
1.1,+4.123989E-03,1.08388553,0.000155539956
1.075,+4.027172E-03,1.05891127,0.000163849024
1.05,+3.930706E-03,1.03398011,0.000144659498
1.025,+3.834211E-03,1.00898306,0.00014861805
1.0,+3.737974E-03,0.984019726,0.000163846244
