IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.222761E-04,1.49312081,1.45087577,1.4794001470588236
0.0003,+1.117620E-03,1.4931166,1.39898951,1.4265401470588235
0.0005,+1.318009E-03,1.49332475,1.34710186,1.3736801470588236
0.001,+1.808825E-03,1.49337922,1.2176801,1.2415301470588234
0.002,+2.792500E-03,1.49337103,0.958397762,0.9772301470588235
0.003,+3.776748E-03,1.49330281,0.699125899,0.7129301470588235
0.004,+4.759165E-03,1.49337303,0.439921538,0.4486301470588234
0.005,+5.743423E-03,1.4935558,0.180026788,0.18433014705882345
0.006,+6.725090E-03,1.49349341,-0.0790815061,-0.07996985294117676
0.007,+7.705190E-03,1.49364745,-0.337493895,-0.34426985294117673
0.008,+8.689203E-03,1.49355321,-0.596713087,-0.6085698529411765
0.009,+9.671193E-03,1.49360844,-0.855899017,-0.8728698529411765
0.01,+1.049991E-02,1.49298854,-1.11506277,-1.137169852941177
