IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.274052E-04,1.69292632,1.64805638,1.6801774999999999
0.0003,+1.123047E-03,1.69314145,1.59613791,1.6273175
0.0005,+1.321304E-03,1.69313152,1.54421847,1.5744574999999998
0.001,+1.814339E-03,1.69297707,1.41452829,1.4423074999999999
0.002,+2.797675E-03,1.693124,1.15523522,1.1780074999999999
0.003,+3.780175E-03,1.69330901,0.895925546,0.9137074999999999
0.004,+4.761253E-03,1.69320413,0.636887162,0.6494074999999999
0.005,+5.746380E-03,1.6933397,0.377663764,0.38510749999999994
0.006,+6.730754E-03,1.69316343,0.117680448,0.12080749999999973
0.007,+7.712725E-03,1.69328772,-0.141410597,-0.14349250000000024
0.008,+8.693608E-03,1.69329902,-0.400033322,-0.4077925
0.009,+9.675343E-03,1.69333632,-0.659012735,-0.6720925
0.01,+1.049990E-02,1.69134259,-0.918130159,-0.9363925
