IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.964545E-04,0.600039162,0.56503596,0.5759020588235294
0.0003,+1.097322E-03,0.599777211,0.513171402,0.5230420588235294
0.0005,+1.296756E-03,0.600415769,0.461308282,0.47018205882352937
0.001,+1.789207E-03,0.600095843,0.331705002,0.3380320588235294
0.002,+2.776701E-03,0.599773099,0.0716979689,0.0737320588235294
0.003,+3.758960E-03,0.599829133,-0.187399456,-0.1905679411764707
0.004,+4.740427E-03,0.599876496,-0.445795436,-0.45486794117647056
0.005,+5.720409E-03,0.599731258,-0.705058121,-0.7191679411764705
0.006,+6.704055E-03,0.599942341,-0.964229566,-0.9834679411764705
0.007,+7.685738E-03,0.599806339,-1.22338572,-1.2477679411764706
0.008,+8.667821E-03,0.60001524,-1.48235374,-1.5120679411764706
0.009,+9.650660E-03,0.600336253,-1.74147546,-1.7763679411764706
0.01,+1.049991E-02,0.600322764,-2.00068692,-2.040667941176471
