VIN,ITOT,VOUT,VDROP
1.8,+6.044969E-03,1.41255679,-0.0970372415
1.775,+6.025401E-03,1.41261228,-0.0970532397
1.75,+6.016761E-03,1.41245966,-0.0970365521
1.725,+6.008640E-03,1.41217343,-0.0970238174
1.7,+6.002191E-03,1.4120302,-0.0970220605
1.675,+5.995995E-03,1.4119349,-0.0970169205
1.65,+5.989928E-03,1.41188446,-0.0970339946
1.625,+5.983883E-03,1.41182071,-0.0970099986
1.6,+5.975841E-03,1.41121874,-0.0970265945
1.575,+5.970275E-03,1.41122935,-0.0970270476
1.55,+5.964606E-03,1.41106086,-0.0970151303
1.525,+5.959461E-03,1.41149771,-0.0970284876
1.5,+5.954889E-03,1.41142995,-0.097029455
1.475,+5.948014E-03,1.41132767,-0.0970277371
1.45,+5.942675E-03,1.41124415,-0.0970353206
1.425,+5.936510E-03,1.40931165,-0.0970160476
1.4,+5.818042E-03,1.38455006,-0.0969956628
1.375,+5.699661E-03,1.35964038,-0.09700306
1.35,+5.582167E-03,1.33470579,-0.0970001606
1.325,+5.466823E-03,1.30977564,-0.0970316789
1.3,+5.353529E-03,1.28479975,-0.0970171568
1.275,+5.242810E-03,1.2598898,-0.0970197727
1.25,+5.134495E-03,1.23490793,-0.0970203926
1.225,+5.028438E-03,1.20996911,-0.0970273979
1.2,+4.924332E-03,1.18499896,-0.097022269
1.175,+4.821917E-03,1.16001997,-0.0970220578
1.15,+4.721089E-03,1.13506777,-0.0970341447
1.125,+4.621394E-03,1.11007663,-0.0970298525
1.1,+4.522617E-03,1.08511114,-0.0970145437
1.075,+4.424497E-03,1.06008664,-0.0970250155
1.05,+4.327055E-03,1.03509902,-0.0970110995
1.025,+4.229770E-03,1.01005651,-0.0970251323
1.0,+4.132847E-03,0.985059942,-0.0970197949
