IL,ITOT,VOUT,VDROP
0.0001,+2.204571E-03,0.91498058,0.415284431
0.0003,+2.394990E-03,0.914987267,0.362823621
0.0005,+2.591751E-03,0.91486636,0.310373867
0.001,+3.092286E-03,0.914847903,0.178399047
0.002,+4.086385E-03,0.914848113,-0.0837473544
0.003,+5.077231E-03,0.914750166,-0.345276049
0.004,+6.071592E-03,0.914682778,-0.607293455
0.005,+7.065167E-03,0.914696527,-0.869465808
0.006,+8.059417E-03,0.914705707,-1.13163537
0.007,+9.051218E-03,0.914375292,-1.39384006
0.008,+1.004795E-02,0.914746522,-1.65598638
0.009,+1.049986E-02,0.913883392,-1.91792364
0.01,+1.049983E-02,0.671615808,-2.1800821
