VIN,ITOT,VOUT,VDROP
3.3,+3.207763E-03,0.792995992,-2.19153374
3.2,+3.192973E-03,0.792929115,-2.19153834
3.1,+3.180149E-03,0.792865695,-2.19153682
3.0,+3.168214E-03,0.792707652,-2.19154988
2.9,+3.157100E-03,0.792687911,-2.19156861
2.8,+3.146351E-03,0.792612241,-2.19155472
2.7,+3.136122E-03,0.792457846,-2.19158987
2.6,+3.125854E-03,0.79243769,-2.19158632
2.5,+3.116200E-03,0.792342578,-2.19155331
2.4,+3.106335E-03,0.792241241,-2.19160864
2.3,+3.097079E-03,0.792158797,-2.1915926
2.2,+3.087709E-03,0.792134961,-2.19156074
2.1,+3.078498E-03,0.792074461,-2.19159843
2.0,+3.068940E-03,0.792064622,-2.19157677
1.9,+3.059885E-03,0.792019336,-2.19156799
1.8,+3.050894E-03,0.792026824,-2.19157709
1.7,+3.041165E-03,0.792020221,-2.19157047
1.6,+3.024852E-03,0.791793109,-2.19157625
1.5,+2.971381E-03,0.764199778,-2.1915753
1.4,+2.874521E-03,0.667969063,-2.19162504
1.3,+2.771777E-03,0.569273934,-2.19164598
1.2,+2.667452E-03,0.470209661,-2.1916999
