VIN,ITOT,VOUT,VDROP
3.3,+3.220992E-03,2.28133975,-0.97831392
3.2,+3.183362E-03,2.28212746,-0.97830049
3.1,+3.167122E-03,2.28244353,-0.978290789
3.0,+3.153888E-03,2.2826144,-0.978329907
2.9,+3.138129E-03,2.28271334,-0.978282115
2.8,+3.104792E-03,2.28272654,-0.978276859
2.7,+3.029673E-03,2.27605831,-0.97831069
2.6,+2.934073E-03,1.86081026,-0.978439151
2.5,+2.833276E-03,1.7726562,-0.978459644
2.4,+2.729997E-03,1.67512843,-0.978464723
2.3,+2.626448E-03,1.57682429,-0.978510433
2.2,+2.523022E-03,1.47850928,-0.978554305
2.1,+2.419764E-03,1.38003814,-0.978574298
2.0,+2.316458E-03,1.28156053,-0.978597888
