VIN,ITOT,VOUT,VDROP
3.3,+3.210806E-03,0.794774859,-0.686683628
3.2,+3.198041E-03,0.794777008,-0.686636178
3.1,+3.186337E-03,0.794731567,-0.686691967
3.0,+3.175447E-03,0.794725464,-0.686685435
2.9,+3.164895E-03,0.79466651,-0.686669695
2.8,+3.155046E-03,0.794607279,-0.686676987
2.7,+3.145348E-03,0.794577852,-0.686636539
2.6,+3.135744E-03,0.794499732,-0.686652563
2.5,+3.126447E-03,0.794470808,-0.68667801
2.4,+3.117274E-03,0.7944408,-0.686665978
2.3,+3.108207E-03,0.794362553,-0.686642099
2.2,+3.099169E-03,0.794380037,-0.686656129
2.1,+3.090633E-03,0.794328582,-0.686650653
2.0,+3.081857E-03,0.794333772,-0.686646152
1.9,+3.073187E-03,0.794366709,-0.6866536
1.8,+3.063749E-03,0.794361355,-0.686662562
1.7,+3.042231E-03,0.794299241,-0.686636614
1.6,+2.903926E-03,0.735790195,-0.686660713
1.5,+2.703640E-03,0.63776864,-0.686678357
1.4,+2.500128E-03,0.539547739,-0.686732465
1.3,+2.296530E-03,0.441316276,-0.686756005
1.2,+2.093762E-03,0.343364752,-0.686746056
