"PSR_VDD (Temp=0,VREF_PSR=0.05) X","PSR_VDD (Temp=0,VREF_PSR=0.05) Y","PSR_VDD (Temp=0,VREF_PSR=0.25) X","PSR_VDD (Temp=0,VREF_PSR=0.25) Y","PSR_VDD (Temp=0,VREF_PSR=0.45) X","PSR_VDD (Temp=0,VREF_PSR=0.45) Y","PSR_VDD (Temp=0,VREF_PSR=0.65) X","PSR_VDD (Temp=0,VREF_PSR=0.65) Y","PSR_VDD (Temp=0,VREF_PSR=0.85) X","PSR_VDD (Temp=0,VREF_PSR=0.85) Y","PSR_VDD (Temp=27,VREF_PSR=0.05) X","PSR_VDD (Temp=27,VREF_PSR=0.05) Y","PSR_VDD (Temp=27,VREF_PSR=0.25) X","PSR_VDD (Temp=27,VREF_PSR=0.25) Y","PSR_VDD (Temp=27,VREF_PSR=0.45) X","PSR_VDD (Temp=27,VREF_PSR=0.45) Y","PSR_VDD (Temp=27,VREF_PSR=0.65) X","PSR_VDD (Temp=27,VREF_PSR=0.65) Y","PSR_VDD (Temp=27,VREF_PSR=0.85) X","PSR_VDD (Temp=27,VREF_PSR=0.85) Y","PSR_VDD (Temp=125,VREF_PSR=0.05) X","PSR_VDD (Temp=125,VREF_PSR=0.05) Y","PSR_VDD (Temp=125,VREF_PSR=0.25) X","PSR_VDD (Temp=125,VREF_PSR=0.25) Y","PSR_VDD (Temp=125,VREF_PSR=0.45) X","PSR_VDD (Temp=125,VREF_PSR=0.45) Y","PSR_VDD (Temp=125,VREF_PSR=0.65) X","PSR_VDD (Temp=125,VREF_PSR=0.65) Y","PSR_VDD (Temp=125,VREF_PSR=0.85) X","PSR_VDD (Temp=125,VREF_PSR=0.85) Y","PSR_VDD (Temp=-55,VREF_PSR=0.05) X","PSR_VDD (Temp=-55,VREF_PSR=0.05) Y","PSR_VDD (Temp=-55,VREF_PSR=0.25) X","PSR_VDD (Temp=-55,VREF_PSR=0.25) Y","PSR_VDD (Temp=-55,VREF_PSR=0.45) X","PSR_VDD (Temp=-55,VREF_PSR=0.45) Y","PSR_VDD (Temp=-55,VREF_PSR=0.65) X","PSR_VDD (Temp=-55,VREF_PSR=0.65) Y","PSR_VDD (Temp=-55,VREF_PSR=0.85) X","PSR_VDD (Temp=-55,VREF_PSR=0.85) Y","PSR_VDD (Temp=-100,VREF_PSR=0.05) X","PSR_VDD (Temp=-100,VREF_PSR=0.05) Y","PSR_VDD (Temp=-100,VREF_PSR=0.25) X","PSR_VDD (Temp=-100,VREF_PSR=0.25) Y","PSR_VDD (Temp=-100,VREF_PSR=0.45) X","PSR_VDD (Temp=-100,VREF_PSR=0.45) Y","PSR_VDD (Temp=-100,VREF_PSR=0.65) X","PSR_VDD (Temp=-100,VREF_PSR=0.65) Y","PSR_VDD (Temp=-100,VREF_PSR=0.85) X","PSR_VDD (Temp=-100,VREF_PSR=0.85) Y"
10.00000000000001,-68.25915105847757,10.00000000000001,-57.20951365206354,10.00000000000001,-59.27838918414959,10.00000000000001,-61.42490432464088,10.00000000000001,-58.09096202714183,10.00000000000001,-61.64398477325636,10.00000000000001,-54.34230006408076,10.00000000000001,-56.45321545663992,10.00000000000001,-58.70734514968908,10.00000000000001,-55.4108627577821,10.00000000000001,-43.96096165227343,10.00000000000001,-44.87938617475712,10.00000000000001,-46.89068370204129,10.00000000000001,-49.11048948914686,10.00000000000001,-45.34022289474243,10.00000000000001,-54.7587225578907,10.00000000000001,-62.4581835132699,10.00000000000001,-64.21077890552492,10.00000000000001,-65.70634523855502,10.00000000000001,-61.09931505340881,10.00000000000001,-46.13152609565959,10.00000000000001,-67.61417187954341,10.00000000000001,-68.76227561381209,10.00000000000001,-69.30156986437341,10.00000000000001,-64.81446858439692
12.58925411794168,-68.25915058358812,12.58925411794168,-57.20951362670856,12.58925411794168,-59.27838914591872,12.58925411794168,-61.42490426114294,12.58925411794168,-58.09096188290868,12.58925411794168,-61.6439846636421,12.58925411794168,-54.34230004902755,12.58925411794168,-56.45321543347139,12.58925411794168,-58.70734510998732,12.58925411794168,-55.41086265862742,12.58925411794168,-43.96096164979189,12.58925411794168,-44.87938617214756,12.58925411794168,-46.8906836979933,12.58925411794168,-49.11048948211015,12.58925411794168,-45.34022287082885,12.58925411794168,-54.75872253874606,12.58925411794168,-62.45818345139452,12.58925411794168,-64.21077881974811,12.58925411794168,-65.7063451174987,12.58925411794168,-61.09931488083662,12.58925411794168,-46.13152609271764,12.58925411794168,-67.61417173341285,12.58925411794168,-68.76227544001547,12.58925411794168,-69.30156967000373,12.58925411794168,-64.81446831705885
15.84893192461115,-68.25914983102498,15.84893192461115,-57.20951358654064,15.84893192461115,-59.27838908525954,15.84893192461115,-61.42490416040565,15.84893192461115,-58.09096165430784,15.84893192461115,-61.64398449002738,15.84893192461115,-54.34230002516328,15.84893192461115,-56.45321539679288,15.84893192461115,-58.70734504704117,15.84893192461115,-55.41086250150885,15.84893192461115,-43.96096164586749,15.84893192461115,-44.87938616800655,15.84893192461115,-46.89068369158399,15.84893192461115,-49.11048947094937,15.84893192461115,-45.34022283289853,15.84893192461115,-54.75872250833681,15.84893192461115,-62.45818335344369,15.84893192461115,-64.2107786838082,15.84893192461115,-65.70634492564072,15.84893192461115,-61.09931460732963,15.84893192461115,-46.13152608805846,15.84893192461115,-67.61417150190235,15.84893192461115,-68.76227516374159,15.84893192461115,-69.30156936185845,15.84893192461115,-64.81446789322496
19.95262314968881,-68.25914863815754,19.95262314968881,-57.20951352294211,19.95262314968881,-59.27838898910681,19.95262314968881,-61.42490400079578,19.95262314968881,-58.09096129211569,19.95262314968881,-61.64398421489414,19.95262314968881,-54.34229998735157,19.95262314968881,-56.45321533856542,19.95262314968881,-58.7073449473477,19.95262314968881,-55.41086225247813,19.95262314968881,-43.96096163966321,19.95262314968881,-44.87938616144742,19.95262314968881,-46.89068368142608,19.95262314968881,-49.11048945327816,19.95262314968881,-45.34022277280049,19.95262314968881,-54.75872255092611,19.95262314968881,-62.45818317110695,19.95262314968881,-64.21077846828702,19.95262314968881,-65.70634462154894,19.95262314968881,-61.09931417391184,19.95262314968881,-46.13152608067482,19.95262314968881,-67.61417113478878,19.95262314968881,-68.76227472612386,19.95262314968881,-69.30156887082678,19.95262314968881,-64.81446722154939
25.11886431509582,-68.25914674763719,25.11886431509582,-57.20951342207648,25.11886431509582,-59.27838883671983,25.11886431509582,-61.42490374785849,25.11886431509582,-58.09096071790337,25.11886431509582,-61.64398377865688,25.11886431509582,-54.34229992741346,25.11886431509582,-56.45321524648124,25.11886431509582,-58.70734478932973,25.11886431509582,-55.41086185782024,25.11886431509582,-43.96096161770182,25.11886431509582,-44.87938615104196,25.11886431509582,-46.89068366534079,25.11886431509582,-49.11048940571804,25.11886431509582,-45.34022267755162,25.11886431509582,-54.7587225199699,25.11886431509582,-62.4581828979224,25.11886431509582,-64.21077812686886,25.11886431509582,-65.70634413963424,25.11886431509582,-61.09931348692668,25.11886431509582,-46.13152606897251,25.11886431509582,-67.61417055305354,25.11886431509582,-68.76227403252977,25.11886431509582,-69.3015680988735,25.11886431509582,-64.81446612309253
31.62277660168382,-68.25914375158311,31.62277660168382,-57.20951326228914,31.62277660168382,-59.27838859520634,31.62277660168382,-61.42490331204375,31.62277660168382,-58.0909597880834,31.62277660168382,-61.64398308730451,31.62277660168382,-54.3422998324415,31.62277660168382,-56.45321509906984,31.62277660168382,-58.70734453888674,31.62277660168382,-55.41086119463541,31.62277660168382,-43.96096160207963,31.62277660168382,-44.87938613380225,31.62277660168382,-46.89068363987371,31.62277660168382,-49.11048936131186,31.62277660168382,-45.34022252595242,31.62277660168382,-54.7587223989994,31.62277660168382,-62.45818250780854,31.62277660168382,-64.21077758573159,31.62277660168382,-65.70634337598359,31.62277660168382,-61.09931239814176,31.62277660168382,-46.13152605044208,31.62277660168382,-67.61416963098468,31.62277660168382,-68.76227288874692,31.62277660168382,-69.30156684608325,31.62277660168382,-64.81446443601415
39.81071705534977,-68.2591390029782,39.81071705534977,-57.20951297561718,39.81071705534977,-59.27838821068217,39.81071705534977,-61.42490267662801,39.81071705534977,-58.09095834574634,39.81071705534977,-61.64398199160974,39.81071705534977,-54.34229968189318,39.81071705534977,-56.45321486599951,39.81071705534977,-58.70734414200194,39.81071705534977,-55.41086020331293,39.81071705534977,-43.9609615774274,39.81071705534977,-44.87938609232352,39.81071705534977,-46.89068359965304,39.81071705534977,-49.11048929153063,39.81071705534977,-45.34022228666757,39.81071705534977,-54.75872220720698,39.81071705534977,-62.45818188942324,39.81071705534977,-64.21077670290973,39.81071705534977,-65.70634213890298,39.81071705534977,-61.0993106234063,39.81071705534977,-46.131526021066,39.81071705534977,-67.61416816967986,39.81071705534977,-68.7622711464234,39.81071705534977,-69.30156485853676,39.81071705534977,-64.81446176191427
50.11872336272729,-68.25913147705356,50.11872336272729,-57.2095125722709,50.11872336272729,-59.2783875727816,50.11872336272729,-61.42490166961918,50.11872336272729,-58.090956038897,50.11872336272729,-61.64398025529641,50.11872336272729,-54.34229944321828,50.11872336272729,-56.45321448553239,50.11872336272729,-58.70734351288627,50.11872336272729,-55.41085863121175,50.11872336272729,-43.960961538283,50.11872336272729,-44.8793860509132,50.11872336272729,-46.89068353485715,50.11872336272729,-49.11048917919367,50.11872336272729,-45.34022190744432,50.11872336272729,-54.75872190331707,50.11872336272729,-62.4581809094042,50.11872336272729,-64.21077531830666,50.11872336272729,-65.70634021788449,50.11872336272729,-61.0993078885261,50.11872336272729,-46.13152597674997,50.11872336272729,-67.61416579611492,50.11872336272729,-68.76226838483113,50.11872336272729,-69.30156177267719,50.11872336272729,-64.8144574900589
63.0957344480194,-68.25911954900243,63.0957344480194,-57.20951193589443,63.0957344480194,-59.27838660969275,63.0957344480194,-61.42490005594243,63.0957344480194,-58.09095241502019,63.0957344480194,-61.64397750305364,63.0957344480194,-54.34229906504513,63.0957344480194,-56.4532139037606,63.0957344480194,-58.7073425159924,63.0957344480194,-55.41085614100773,63.0957344480194,-43.96096147368917,63.0957344480194,-44.87938598525989,63.0957344480194,-46.89068343346581,63.0957344480194,-49.11048900156791,63.0957344480194,-45.34022130648574,63.0957344480194,-54.75872142665575,63.0957344480194,-62.45817935616229,63.0957344480194,-64.21077316382379,63.0957344480194,-65.70633712393536,63.0957344480194,-61.09930355383152,63.0957344480194,-46.13152590538266,63.0957344480194,-67.61416212535526,63.0957344480194,-68.76226393910262,63.0957344480194,-69.3015568176646,63.0957344480194,-64.81445072260765
79.43282347242825,-68.2591006656849,79.43282347242825,-57.20951089237131,79.43282347242825,-59.27838507044652,79.43282347242825,-61.42489750690136,79.43282347242825,-58.0909466137194,79.43282347242825,-61.64397313285941,79.43282347242825,-54.34229846568023,79.43282347242825,-56.45321298028326,79.43282347242825,-58.70734090466217,79.43282347242825,-55.41085215679279,79.43282347242825,-43.96096137400634,79.43282347242825,-44.87938587381844,79.43282347242825,-46.89068327110544,79.43282347242825,-49.11048871074383,79.43282347242825,-45.34022032590945,79.43282347242825,-54.75872066838598,79.43282347242825,-62.45817689446456,79.43282347242825,-64.21076972148627,79.43282347242825,-65.70633230524547,79.43282347242825,-61.09929663328412,79.43282347242825,-46.13152578841915,79.43282347242825,-67.61415621823009,79.43282347242825,-68.76225698033677,79.43282347242825,-69.30154899307789,79.43282347242825,-64.81443999171665
