"PSR_VDD (Temp=0,VREF_PSR=0.05) X","PSR_VDD (Temp=0,VREF_PSR=0.05) Y","PSR_VDD (Temp=0,VREF_PSR=0.25) X","PSR_VDD (Temp=0,VREF_PSR=0.25) Y","PSR_VDD (Temp=0,VREF_PSR=0.45) X","PSR_VDD (Temp=0,VREF_PSR=0.45) Y","PSR_VDD (Temp=0,VREF_PSR=0.65) X","PSR_VDD (Temp=0,VREF_PSR=0.65) Y","PSR_VDD (Temp=0,VREF_PSR=0.85) X","PSR_VDD (Temp=0,VREF_PSR=0.85) Y","PSR_VDD (Temp=27,VREF_PSR=0.05) X","PSR_VDD (Temp=27,VREF_PSR=0.05) Y","PSR_VDD (Temp=27,VREF_PSR=0.25) X","PSR_VDD (Temp=27,VREF_PSR=0.25) Y","PSR_VDD (Temp=27,VREF_PSR=0.45) X","PSR_VDD (Temp=27,VREF_PSR=0.45) Y","PSR_VDD (Temp=27,VREF_PSR=0.65) X","PSR_VDD (Temp=27,VREF_PSR=0.65) Y","PSR_VDD (Temp=27,VREF_PSR=0.85) X","PSR_VDD (Temp=27,VREF_PSR=0.85) Y","PSR_VDD (Temp=125,VREF_PSR=0.05) X","PSR_VDD (Temp=125,VREF_PSR=0.05) Y","PSR_VDD (Temp=125,VREF_PSR=0.25) X","PSR_VDD (Temp=125,VREF_PSR=0.25) Y","PSR_VDD (Temp=125,VREF_PSR=0.45) X","PSR_VDD (Temp=125,VREF_PSR=0.45) Y","PSR_VDD (Temp=125,VREF_PSR=0.65) X","PSR_VDD (Temp=125,VREF_PSR=0.65) Y","PSR_VDD (Temp=125,VREF_PSR=0.85) X","PSR_VDD (Temp=125,VREF_PSR=0.85) Y","PSR_VDD (Temp=-55,VREF_PSR=0.05) X","PSR_VDD (Temp=-55,VREF_PSR=0.05) Y","PSR_VDD (Temp=-55,VREF_PSR=0.25) X","PSR_VDD (Temp=-55,VREF_PSR=0.25) Y","PSR_VDD (Temp=-55,VREF_PSR=0.45) X","PSR_VDD (Temp=-55,VREF_PSR=0.45) Y","PSR_VDD (Temp=-55,VREF_PSR=0.65) X","PSR_VDD (Temp=-55,VREF_PSR=0.65) Y","PSR_VDD (Temp=-55,VREF_PSR=0.85) X","PSR_VDD (Temp=-55,VREF_PSR=0.85) Y","PSR_VDD (Temp=-100,VREF_PSR=0.05) X","PSR_VDD (Temp=-100,VREF_PSR=0.05) Y","PSR_VDD (Temp=-100,VREF_PSR=0.25) X","PSR_VDD (Temp=-100,VREF_PSR=0.25) Y","PSR_VDD (Temp=-100,VREF_PSR=0.45) X","PSR_VDD (Temp=-100,VREF_PSR=0.45) Y","PSR_VDD (Temp=-100,VREF_PSR=0.65) X","PSR_VDD (Temp=-100,VREF_PSR=0.65) Y","PSR_VDD (Temp=-100,VREF_PSR=0.85) X","PSR_VDD (Temp=-100,VREF_PSR=0.85) Y"
100.0000000000001,-78.41930605901827,100.0000000000001,-56.65132346773473,100.0000000000001,-58.91358230707443,100.0000000000001,-61.47925395360231,100.0000000000001,-58.71014901637302,100.0000000000001,-57.87525552715252,100.0000000000001,-53.71562336383263,100.0000000000001,-55.94949470456961,100.0000000000001,-58.4697354701723,100.0000000000001,-55.68782923031057,100.0000000000001,-43.14010721603429,100.0000000000001,-44.25368100644518,100.0000000000001,-46.28191255491088,100.0000000000001,-48.54610646326917,100.0000000000001,-45.18027907212996,100.0000000000001,-58.75747611385272,100.0000000000001,-62.49865579478773,100.0000000000001,-64.74534244600184,100.0000000000001,-67.29839191090272,100.0000000000001,-63.09334275521029,100.0000000000001,-48.86631511893052,100.0000000000001,-68.63000824063546,100.0000000000001,-70.74117898605668,100.0000000000001,-73.22585286836332,100.0000000000001,-69.36283005664394
125.8925411794169,-78.41874728093383,125.8925411794169,-56.65132060073843,125.8925411794169,-58.91357770684353,125.8925411794169,-61.47924552645057,125.8925411794169,-58.71013191915732,125.8925411794169,-57.87525020670521,125.8925411794169,-53.7156217087137,125.8925411794169,-55.94949205200813,125.8925411794169,-58.46973063819934,125.8925411794169,-55.68781856817463,125.8925411794169,-43.14010697038432,125.8925411794169,-44.25368072540078,125.8925411794169,-46.28191211800559,125.8925411794169,-48.54610570139247,125.8925411794169,-45.18027687815264,125.8925411794169,-58.75747089841804,125.8925411794169,-62.49864748206002,125.8925411794169,-64.74532926273743,125.8925411794169,-67.29836803932955,125.8925411794169,-63.09331356410333,125.8925411794169,-48.86631457999832,125.8925411794169,-68.62998234098355,125.8925411794169,-70.74113939648483,125.8925411794169,-73.22578283681663,125.8925411794169,-69.36274466852586
158.4893192461116,-78.41786182467311,158.4893192461116,-56.65131605685326,158.4893192461116,-58.91357041586813,158.4893192461116,-61.47923217029684,158.4893192461116,-58.71010482205605,158.4893192461116,-57.87524177442002,158.4893192461116,-53.71561908552146,158.4893192461116,-55.94948784803539,158.4893192461116,-58.46972298003243,158.4893192461116,-55.68780166983915,158.4893192461116,-43.14010658106599,158.4893192461116,-44.25368027997953,158.4893192461116,-46.28191142556737,158.4893192461116,-48.54610449387872,158.4893192461116,-45.18027340094222,158.4893192461116,-58.75746263265815,158.4893192461116,-62.49863430725118,158.4893192461116,-64.74530836876848,158.4893192461116,-67.29833020571394,158.4893192461116,-63.09326729977217,158.4893192461116,-48.8663137258912,158.4893192461116,-68.62994129310144,158.4893192461116,-70.74107665182881,158.4893192461116,-73.225671846324,158.4893192461116,-69.36260934092853
199.5262314968883,-78.4164588399357,199.5262314968883,-56.65130885525408,199.5262314968883,-58.913558860507,199.5262314968883,-61.47921100235457,199.5262314968883,-58.71006187638371,199.5262314968883,-57.87522841012653,199.5262314968883,-53.71561492806975,199.5262314968883,-55.9494811851614,199.5262314968883,-58.46971084271836,199.5262314968883,-55.68777488800068,199.5262314968883,-43.14010596397831,199.5262314968883,-44.2536795740201,199.5262314968883,-46.28191032810776,199.5262314968883,-48.54610258009967,199.5262314968883,-45.1802678899512,199.5262314968883,-58.75744953224714,199.5262314968883,-62.49861342668724,199.5262314968883,-64.74527525430443,199.5262314968883,-67.29827024429898,199.5262314968883,-63.09319397674815,199.5262314968883,-48.86631237218369,199.5262314968883,-68.62987623722144,199.5262314968883,-70.74097721059377,199.5262314968883,-73.22549594392322,199.5262314968883,-69.36239486975269
251.1886431509584,-78.41423618865225,251.1886431509584,-56.65129744160705,251.1886431509584,-58.91354054664383,251.1886431509584,-61.4791774535592,251.1886431509584,-58.70999381296564,251.1886431509584,-57.8752072293495,251.1886431509584,-53.71560833890067,251.1886431509584,-55.94947062526588,251.1886431509584,-58.46969160634587,251.1886431509584,-55.6877324419187,251.1886431509584,-43.14010498601404,251.1886431509584,-44.25367845515637,251.1886431509584,-46.28190858876278,251.1886431509584,-48.54609954695721,251.1886431509584,-45.18025915561842,251.1886431509584,-58.75742876942588,251.1886431509584,-62.4985803334902,251.1886431509584,-64.74522277189182,251.1886431509584,-67.29817521332501,251.1886431509584,-63.09307777006694,251.1886431509584,-48.86631022674423,251.1886431509584,-68.62977313289039,251.1886431509584,-70.74081961110228,251.1886431509584,-73.22521717209366,251.1886431509584,-69.36205497765633
316.2277660168385,-78.41071585074343,316.2277660168385,-56.65127935218255,316.2277660168385,-58.91351152124049,316.2277660168385,-61.47912428293509,316.2277660168385,-58.70988594187708,316.2277660168385,-57.87517366016527,316.2277660168385,-53.7155978958677,316.2277660168385,-55.94945388890836,316.2277660168385,-58.46966111906094,316.2277660168385,-55.68766517029908,316.2277660168385,-43.14010343601715,316.2277660168385,-44.25367668187484,316.2277660168385,-46.28190583206908,316.2277660168385,-48.54609473973062,316.2277660168385,-45.18024531267041,316.2277660168385,-58.75739586286384,316.2277660168385,-62.49852788480117,316.2277660168385,-64.74513959422825,316.2277660168385,-67.29802460383627,316.2277660168385,-63.09289360130887,316.2277660168385,-48.86630682637994,316.2277660168385,-68.62960972820137,316.2277660168385,-70.74056984486461,316.2277660168385,-73.22477538520748,316.2277660168385,-69.36151633936436
398.107170553498,-78.4051423309609,398.107170553498,-56.6512506825331,398.107170553498,-58.91346551946486,398.107170553498,-61.4790400144502,398.107170553498,-58.70971498322457,398.107170553498,-57.87512045718174,398.107170553498,-53.71558134475139,398.107170553498,-55.94942736381905,398.107170553498,-58.46961280030999,398.107170553498,-55.68755855404665,398.107170553498,-43.14010097946703,398.107170553498,-44.25367387140423,398.107170553498,-46.28190146300274,398.107170553498,-48.54608712082511,398.107170553498,-45.180223373186,398.107170553498,-58.75734371016382,398.107170553498,-62.49844476040041,398.107170553498,-64.74500776967564,398.107170553498,-67.29778591473286,398.107170553498,-63.09260172942558,398.107170553498,-48.86630143720824,398.107170553498,-68.62935076189582,398.107170553498,-70.7401740211707,398.107170553498,-73.22407529248571,398.107170553498,-69.36066279197482
501.1872336272732,-78.39632352177902,501.1872336272732,-56.65120524462689,501.1872336272732,-58.91339261258086,501.1872336272732,-61.4789064611729,501.1872336272732,-58.70944404581108,501.1872336272732,-57.87503613739247,501.1872336272732,-53.71555511320408,501.1872336272732,-55.94938532463001,501.1872336272732,-58.4695362213007,501.1872336272732,-55.6873895840828,501.1872336272732,-43.14009708605363,501.1872336272732,-44.25366941716055,501.1872336272732,-46.28189453853104,501.1872336272732,-48.5460750457132,501.1872336272732,-45.18018860164599,501.1872336272732,-58.75726105501164,501.1872336272732,-62.49831302048639,501.1872336272732,-64.74479885013528,501.1872336272732,-67.29740764464829,501.1872336272732,-63.09213918391393,501.1872336272732,-48.86629289598203,501.1872336272732,-68.62894035980084,501.1872336272732,-70.73954675664366,501.1872336272732,-73.22296595138012,501.1872336272732,-69.35931035410614
630.9573444801945,-78.38238323003145,630.9573444801945,-56.65113323132488,630.9573444801945,-58.91327706538349,630.9573444801945,-61.47869480201135,630.9573444801945,-58.7090146735508,630.9573444801945,-57.87490250288978,630.9573444801945,-53.71551353929144,630.9573444801945,-55.94931869789416,630.9573444801945,-58.46941485464713,630.9573444801945,-55.68712179821229,630.9573444801945,-43.14009091546225,630.9573444801945,-44.25366235760676,630.9573444801945,-46.2818835639617,630.9573444801945,-48.54605590800387,630.9573444801945,-45.18013349307171,630.9573444801945,-58.75713005853264,630.9573444801945,-62.49810423483137,630.9573444801945,-64.74446775543593,630.9573444801945,-67.29680819423704,630.9573444801945,-63.09140619948523,630.9573444801945,-48.8662793590123,630.9573444801945,-68.62828999570628,630.9573444801945,-70.73855279510059,630.9573444801945,-73.22120834416418,630.9573444801945,-69.3571677469246
794.3282347242831,-78.3603806077282,794.3282347242831,-56.65101910038998,794.3282347242831,-58.91309394178324,794.3282347242831,-61.47835936604855,794.3282347242831,-58.70833425137317,794.3282347242831,-57.87469071499731,794.3282347242831,-53.71544764987335,794.3282347242831,-55.94921310374567,794.3282347242831,-58.46922250825476,794.3282347242831,-55.68669742002863,794.3282347242831,-43.14008113573955,794.3282347242831,-44.25365116903449,794.3282347242831,-46.28186617054887,794.3282347242831,-48.54602557699273,794.3282347242831,-45.18004615325875,794.3282347242831,-58.75692245122251,794.3282347242831,-62.49777335265458,794.3282347242831,-64.74394305741119,794.3282347242831,-67.29585829889884,794.3282347242831,-63.0902447508573,794.3282347242831,-48.8662579044902,794.3282347242831,-68.62725943758615,794.3282347242831,-70.7369779379995,794.3282347242831,-73.21842418100465,794.3282347242831,-69.35377410709951
1000.000000000002,-78.32573554359422,1000.000000000002,-56.65083822121327,1000.000000000002,-58.91280372628445,1000.000000000002,-61.47782778878205,1000.000000000002,-58.70725607316981,1000.000000000002,-57.87435507500505,1000.000000000002,-53.71534322422395,1000.000000000002,-55.94904575350072,1000.000000000002,-58.46891767739585,1000.000000000002,-55.68602491083,1000.000000000002,-43.14006563595394,1000.000000000002,-44.25363343636852,1000.000000000002,-46.28183860399231,1000.000000000002,-48.54597750596768,1000.000000000002,-45.17990773260421,1000.000000000002,-58.75659343611691,1000.000000000002,-62.4972489912728,1000.000000000002,-64.74311159720654,1000.000000000002,-67.29435324186548,1000.000000000002,-63.08840461481994,1000.000000000002,-48.86622390165504,1000.000000000002,-68.62562661326605,1000.000000000002,-70.73448312685714,1000.000000000002,-73.21401523222731,1000.000000000002,-69.34840097656702
1258.92541179417,-78.27138673901433,1258.92541179417,-56.65055156246027,1258.92541179417,-58.91234380538908,1258.92541179417,-61.47698542882939,1258.92541179417,-58.70554782398447,1258.92541179417,-57.87382317454225,1258.92541179417,-53.71517772590563,1258.92541179417,-55.94878053451617,1258.92541179417,-58.46843459678026,1258.92541179417,-55.68495926890623,1258.92541179417,-43.14004107067652,1258.92541179417,-44.2536053321409,1258.92541179417,-46.28179491429987,1258.92541179417,-48.54590131967635,1258.92541179417,-45.17968835967835,1258.92541179417,-58.75607203349208,1258.92541179417,-62.49641806409318,1258.92541179417,-64.74179414731431,1258.92541179417,-67.29196895514043,1258.92541179417,-63.08548979195071,1258.92541179417,-48.8661700112422,1258.92541179417,-68.62304001871875,1258.92541179417,-70.73053205128417,1258.92541179417,-73.20703667496294,1258.92541179417,-69.33989873218799
1584.893192461117,-78.186619096282,1584.893192461117,-56.65009727773919,1584.893192461117,-58.91161497965211,1584.893192461117,-61.47565071300181,1584.893192461117,-58.70284180713189,1584.893192461117,-57.87298030246938,1584.893192461117,-53.71491544168131,1584.893192461117,-55.9483602238665,1584.893192461117,-58.46766907565425,1584.893192461117,-55.68327087572975,1584.893192461117,-43.14000213745081,1584.893192461117,-44.25356079033794,1584.893192461117,-46.28172567170587,1584.893192461117,-48.54578057520731,1584.893192461117,-45.17934069974205,1584.893192461117,-58.75524579430088,1584.893192461117,-62.49510145901978,1584.893192461117,-64.73970694817413,1584.893192461117,-67.28819279449698,1584.893192461117,-63.08087411247941,1584.893192461117,-48.86608460217089,1584.893192461117,-68.61894369530624,1584.893192461117,-70.72427737208457,1584.893192461117,-73.19599932596167,1584.893192461117,-69.32645758590401
1995.262314968884,-78.0555712964793,1995.262314968884,-56.64937738246719,1995.262314968884,-58.91046011931685,1995.262314968884,-61.47353617107834,1995.262314968884,-58.69855651034955,1995.262314968884,-57.87164477565501,1995.262314968884,-53.71449978162476,1995.262314968884,-55.94769415981276,1995.262314968884,-58.46645608291822,1995.262314968884,-55.68059629670788,1995.262314968884,-43.13994043321365,1995.262314968884,-44.25349019728161,1995.262314968884,-46.28161593176895,1995.262314968884,-48.54558921500387,1995.262314968884,-45.17878975287657,1995.262314968884,-58.75393661504238,1995.262314968884,-62.49301559772579,1995.262314968884,-64.73640101398199,1995.262314968884,-67.28221470082718,1995.262314968884,-63.07356878725312,1995.262314968884,-48.86594924119407,1995.262314968884,-68.61245936405484,1995.262314968884,-70.71438278854106,1995.262314968884,-73.17856356338626,1995.262314968884,-69.30523965181177
2511.886431509586,-77.8556498352675,2511.886431509586,-56.64823666944349,2511.886431509586,-58.90863041772952,2511.886431509586,-61.47018695504813,2511.886431509586,-58.69177342198374,2511.886431509586,-57.86952894864208,2511.886431509586,-53.71384108629365,2511.886431509586,-55.94663872854853,2511.886431509586,-58.46453431260264,2511.886431509586,-55.67636074558358,2511.886431509586,-43.13984264037366,2511.886431509586,-44.25337831720972,2511.886431509586,-46.28144201148491,2511.886431509586,-48.54528594683703,2511.886431509586,-45.17791670410507,2511.886431509586,-58.75186251409121,2511.886431509586,-62.48971178120963,2511.886431509586,-64.73116661129632,2511.886431509586,-67.27275688487899,2511.886431509586,-63.06201573996481,2511.886431509586,-48.86573471695053,2511.886431509586,-68.60220218284724,2511.886431509586,-70.69874696206675,2511.886431509586,-73.1510723349121,2511.886431509586,-69.27182240278584
3162.277660168386,-77.55652025390138,3162.277660168386,-56.64642937481393,3162.277660168386,-58.90573211432411,3162.277660168386,-61.46488409061948,3162.277660168386,-58.68104460564294,3162.277660168386,-57.86617769897164,3162.277660168386,-53.71279732916944,3162.277660168386,-55.94496650799297,3162.277660168386,-58.46149025291952,3162.277660168386,-55.66965629964889,3162.277660168386,-43.13968765377955,3162.277660168386,-44.25320100518267,3162.277660168386,-46.28116638065791,3162.277660168386,-48.54480534266258,3162.277660168386,-45.1765333745067,3162.277660168386,-58.74857731320243,3162.277660168386,-62.48448072767586,3162.277660168386,-64.72288354298644,3162.277660168386,-67.25780931943771,3162.277660168386,-63.04376811567528,3162.277660168386,-48.8653947411073,3162.277660168386,-68.58599510637086,3162.277660168386,-70.67408058379615,3162.277660168386,-73.10785503185032,3162.277660168386,-69.2193807727876
3981.071705534981,-77.12097863932891,3981.071705534981,-56.64356654560302,3981.071705534981,-58.90114257163966,3981.071705534981,-61.45649285807549,3981.071705534981,-58.66409468387584,3981.071705534981,-57.86087161814041,3981.071705534981,-53.71114359942994,3981.071705534981,-55.94231753544383,3981.071705534981,-58.45667010997103,3981.071705534981,-55.65905162466363,3981.071705534981,-43.13944202780952,3981.071705534981,-44.25291999936934,3981.071705534981,-46.28072957126911,3981.071705534981,-48.54404374551797,3981.071705534981,-45.17434184701306,3981.071705534981,-58.74337570537396,3981.071705534981,-62.47620295218112,3981.071705534981,-64.70978803980847,3981.071705534981,-67.23422390659745,3981.071705534981,-63.01500372050715,3981.071705534981,-48.86485597020422,3981.071705534981,-68.56043187343809,3981.071705534981,-70.63527173470767,3981.071705534981,-73.04022915634187,3981.071705534981,-69.13754213734488
5011.872336272734,-76.50934152089823,5011.872336272734,-56.63903312947666,5011.872336272734,-58.89387855751315,5011.872336272734,-61.44322677380066,5011.872336272734,-58.63736564541756,5011.872336272734,-57.85247530397756,5011.872336272734,-53.70852390392497,5011.872336272734,-55.93812250426662,5011.872336272734,-58.44904164056162,5011.872336272734,-55.64229721096311,5011.872336272734,-43.13905276560244,5011.872336272734,-44.25247467253041,5011.872336272734,-46.28003736508921,5011.872336272734,-48.54283696899046,5011.872336272734,-45.17087077399961,5011.872336272734,-58.7351444529214,5011.872336272734,-62.46311579568659,5011.872336272734,-64.68911361499798,5011.872336272734,-67.19710395512047,5011.872336272734,-62.96980191670603,5011.872336272734,-48.86400221281357,5011.872336272734,-68.52022260007931,5011.872336272734,-70.57446553044205,5011.872336272734,-72.9351607913456,5011.872336272734,-69.01091518976664
6309.573444801948,-75.68794325272195,6309.573444801948,-56.63185782933214,6309.573444801948,-58.88239070213576,6309.573444801948,-61.42228410524294,6309.573444801948,-58.5953370929352,6309.573444801948,-57.83920120553441,6309.573444801948,-53.70437520100096,6309.573444801948,-55.93148211784967,6309.573444801948,-58.43697871356398,6309.573444801948,-55.6158749492476,6309.573444801948,-43.13843589801064,6309.573444801948,-44.25176897092521,6309.573444801948,-46.27894051870656,6309.573444801948,-48.54092504467692,6309.573444801948,-45.16537517073706,6309.573444801948,-58.72213067037577,6309.573444801948,-62.44245449799883,6309.573444801948,-64.65654713994151,6309.573444801948,-67.13891507463505,6309.573444801948,-62.8991118602821,6309.573444801948,-48.86264944154066,6309.573444801948,-68.45724809513982,6309.573444801948,-70.47980487996695,6309.573444801948,-72.77367664089329,6309.573444801948,-68.81749436320668
7943.282347242834,-74.63926455613078,7943.282347242834,-56.62050997443426,7943.282347242834,-58.86424569855421,7943.282347242834,-61.38929770895736,7943.282347242834,-58.52954842488788,7943.282347242834,-57.81824593606112,7943.282347242834,-53.69780805897637,7943.282347242834,-55.92097857093928,7943.282347242834,-58.41792863692759,7943.282347242834,-55.57432501284788,7943.282347242834,-43.13745840909671,7943.282347242834,-44.25065074498296,7943.282347242834,-46.2772027030566,7943.282347242834,-48.53789657421064,7943.282347242834,-45.15667944780088,7943.282347242834,-58.70158476426672,7943.282347242834,-62.40990857657451,7943.282347242834,-64.60542783807449,7943.282347242834,-67.04825979426437,7943.282347242834,-62.78938057008221,7943.282347242834,-48.86050630699472,7943.282347242834,-68.35927385721983,7943.282347242834,-70.33388032896494,7943.282347242834,-72.529439556692,7943.282347242834,-68.52756579939832
10000.00000000003,-73.36821704807248,10000.00000000003,-56.60258535931647,10000.00000000003,-58.83564220799106,10000.00000000003,-61.33752566612759,10000.00000000003,-58.42727982376543,10000.00000000003,-57.78523981671275,10000.00000000003,-53.6874201428607,10000.00000000003,-55.90438343844716,10000.00000000003,-58.38790644198621,10000.00000000003,-55.50927640712256,10000.00000000003,-43.13590964561452,10000.00000000003,-44.24887906811436,10000.00000000003,-46.27444987769248,10000.00000000003,-48.53310109908574,10000.00000000003,-45.14293322444048,10000.00000000003,-58.66921950281634,10000.00000000003,-62.35882123046938,10000.00000000003,-64.5256219433753,10000.00000000003,-66.90834817495248,10000.00000000003,-62.62095540825889,10000.00000000003,-48.8571118323119,10000.00000000003,-68.20838537634094,10000.00000000003,-70.11220288371814,10000.00000000003,-72.16845972523541,10000.00000000003,-68.10436790608213
12589.25411794171,-71.90031292268094,12589.25411794171,-56.57432744652695,12589.25411794171,-58.79069114486206,12589.25411794171,-61.25671617971686,12589.25411794171,-58.26997220895296,12589.25411794171,-57.73343712006173,12589.25411794171,-53.67100714247634,12589.25411794171,-55.87821115020301,12589.25411794171,-58.3407455768277,12589.25411794171,-55.40813645504054,12589.25411794171,-43.13345615527951,12589.25411794171,-44.24607263444081,12589.25411794171,-46.27009052310677,12589.25411794171,-48.52551162703228,12589.25411794171,-45.12123567022963,12589.25411794171,-58.61841303289668,12589.25411794171,-62.2790644874698,12589.25411794171,-64.40206752330761,12589.25411794171,-66.69544209647579,12589.25411794171,-62.36671825292032,12589.25411794171,-48.85173738151905,12589.25411794171,-67.97948928760802,12589.25411794171,-69.78252007629916,12589.25411794171,-71.65150243902198,12589.25411794171,-67.50815193952792
15848.93192461118,-70.27302102902097,15848.93192461118,-56.52991495421187,15848.93192461118,-58.72038809652208,15848.93192461118,-61.13164442417149,15848.93192461118,-58.03177123121839,15848.93192461118,-57.6525805187032,15848.93192461118,-53.64512070873411,15848.93192461118,-55.83705130768659,15848.93192461118,-58.26703417577774,15848.93192461118,-55.25251440985087,15848.93192461118,-43.12957048212969,15848.93192461118,-44.24162846204405,15848.93192461118,-46.26319038377684,15848.93192461118,-48.51351026073216,15848.93192461118,-45.08706790261284,15848.93192461118,-58.53908826270574,15848.93192461118,-62.15558442512958,15848.93192461118,-64.21317441539131,15848.93192461118,-66.37803331018972,15848.93192461118,-61.99198872495479,15848.93192461118,-48.84323305080662,15848.93192461118,-67.63974980108217,15848.93192461118,-69.30642454261937,15848.93192461118,-70.9405650086991,15848.93192461118,-66.70439238409359
19952.62314968885,-68.52578516397037,19952.62314968885,-56.46044328315331,19952.62314968885,-58.61124539358283,19952.62314968885,-60.94051451364458,19952.62314968885,-57.67912739162927,19952.62314968885,-57.52743756123064,19952.62314968885,-53.60440700288091,19952.62314968885,-55.77260612839301,19952.62314968885,-58.15271341881405,19952.62314968885,-55.01675354485496,19952.62314968885,-43.12341924154438,19952.62314968885,-44.23459425988439,19952.62314968885,-46.25227685983121,19952.62314968885,-48.49455713806812,19952.62314968885,-45.03346036979109,19952.62314968885,-58.41626158928116,19952.62314968885,-61.96680103444673,19952.62314968885,-63.92967429908044,19952.62314968885,-65.91814986753403,19952.62314968885,-61.45729266430072,19952.62314968885,-48.82978861438406,19952.62314968885,-67.15045008125186,19952.62314968885,-68.64480865264689,19952.62314968885,-70.00871913029702,19952.62314968885,-65.67396336268089
25118.86431509587,-66.69318721283379,25118.86431509587,-56.35256525375084,25118.86431509587,-58.44369562942865,25118.86431509587,-60.65383692405867,25118.86431509587,-57.17298761769943,25118.86431509587,-57.33620276329394,25118.86431509587,-53.54065205593278,25118.86431509587,-55.67238702193519,25118.86431509587,-57.97747505217923,25118.86431509587,-54.66748746989619,25118.86431509587,-43.11368805417926,25118.86431509587,-44.2234691718109,25118.86431509587,-46.23503620365759,25118.86431509587,-48.46468708735912,25118.86431509587,-44.94983088741861,25118.86431509587,-58.22844202623582,25118.86431509587,-61.68345700369544,25118.86431509587,-63.51513747277175,25118.86431509587,-65.27638950566576,25118.86431509587,-60.72525971799204,25118.86431509587,-48.80856550599597,25118.86431509587,-66.47278422206934,25118.86431509587,-67.76715472910337,25118.86431509587,-68.84910325468823,25118.86431509587,-64.41993936885711
31622.77660168388,-64.80223204824567,31622.77660168388,-56.18689696665784,31622.77660168388,-58.19071818669254,31622.77660168388,-60.2350161434312,31622.77660168388,-56.47500817536661,31622.77660168388,-57.04937633742708,31622.77660168388,-53.44148652542752,31622.77660168388,-55.51814153867114,31622.77660168388,-57.71346069600841,31622.77660168388,-54.16574475304552,31622.77660168388,-43.09830983791748,31622.77660168388,-44.20589547813599,31622.77660168388,-46.20785136118505,31622.77660168388,-48.41776362418084,31622.77660168388,-44.82050034190459,31622.77660168388,-57.94646843286809,31622.77660168388,-61.26913108924061,31622.77660168388,-62.92980198494731,31622.77660168388,-64.42092140037789,31622.77660168388,-59.77062545516825,31622.77660168388,-48.77514015710102,31622.77660168388,-65.57735366662581,31622.77660168388,-66.66126519202186,31622.77660168388,-67.47747236194128,31622.77660168388,-62.96644750968697
39810.71705534984,-62.87247332758664,39810.71705534984,-55.93662802548531,39810.71705534984,-57.81771808443654,39810.71705534984,-59.64429462002828,39810.71705534984,-55.55727574866582,39810.71705534984,-56.63035521773018,39810.71705534984,-53.2888165899188,39810.71705534984,-55.28437641877057,39810.71705534984,-57.32536239398593,39810.71705534984,-53.47305310032931,39810.71705534984,-43.0740483796991,39810.71705534984,-44.17818843279469,39810.71705534984,-46.16511266516035,39810.71705534984,-48.34441942515738,39810.71705534984,-44.62310275046192,39810.71705534984,-57.53399255066545,39810.71705534984,-60.68406170419541,39810.71705534984,-62.13857081889034,39810.71705534984,-63.33741838661066,39810.71705534984,-58.58881176073636,39810.71705534984,-48.72268593389408,39810.71705534984,-64.45369339219616,39810.71705534984,-65.33773596403647,39810.71705534984,-65.92649858943086,39810.71705534984,-61.35038896442388
50118.72336272738,-60.91738858946206,50118.72336272738,-55.56734791515039,50118.72336272738,-57.28524947045445,50118.72336272738,-58.84685699759999,50118.72336272738,-54.41152506751137,50118.72336272738,-56.03938242222886,50118.72336272738,-53.05733683326047,50118.72336272738,-54.93787923268201,50118.72336272738,-56.77354625471585,50118.72336272738,-52.56110603157857,50118.72336272738,-43.0358729811543,50118.72336272738,-44.13463594576655,50118.72336272738,-46.09822832818893,50118.72336272738,-48.23065908265804,50118.72336272738,-44.32754308295083,50118.72336272738,-56.9512529687538,50118.72336272738,-59.89313890195842,50118.72336272738,-61.12120041665219,50118.72336272738,-62.03427172171006,50118.72336272738,-57.19763375561581,50118.72336272738,-48.64082793387174,50118.72336272738,-63.11412991903294,50118.72336272738,-63.82605221780081,50118.72336272738,-64.23573527725632,50118.72336272738,-59.61135777116056
63095.73444801952,-58.94597584543149,63095.73444801952,-55.03967193292402,63095.73444801952,-56.55586219592148,63095.73444801952,-57.82301528676637,63095.73444801952,-53.05220230795825,63095.73444801952,-55.2416562983631,63095.73444801952,-52.71401228609317,63095.73444801952,-54.43975325684098,63095.73444801952,-56.02134096698401,63095.73444801952,-51.42106618778234,63095.73444801952,-42.9760504345123,63095.73444801952,-44.06649550932074,63095.73444801952,-45.99429454115119,63095.73444801952,-48.05625903576681,63095.73444801952,-43.89678700036071,63095.73444801952,-56.16302007036099,63095.73444801952,-58.87609308323108,63095.73444801952,-59.87945087100211,63095.73444801952,-60.53948318120807,63095.73444801952,-55.63091928632787,63095.73444801952,-48.51417169514604,63095.73444801952,-61.58926319448046,63095.73444801952,-62.16504595889952,63095.73444801952,-62.44283017849858,63095.73444801952,-57.78447264238697
