"PSR (Temp=0,VREF_PSR=0.05) X","PSR (Temp=0,VREF_PSR=0.05) Y","PSR (Temp=0,VREF_PSR=0.25) X","PSR (Temp=0,VREF_PSR=0.25) Y","PSR (Temp=0,VREF_PSR=0.45) X","PSR (Temp=0,VREF_PSR=0.45) Y","PSR (Temp=0,VREF_PSR=0.65) X","PSR (Temp=0,VREF_PSR=0.65) Y","PSR (Temp=0,VREF_PSR=0.85) X","PSR (Temp=0,VREF_PSR=0.85) Y","PSR (Temp=27,VREF_PSR=0.05) X","PSR (Temp=27,VREF_PSR=0.05) Y","PSR (Temp=27,VREF_PSR=0.25) X","PSR (Temp=27,VREF_PSR=0.25) Y","PSR (Temp=27,VREF_PSR=0.45) X","PSR (Temp=27,VREF_PSR=0.45) Y","PSR (Temp=27,VREF_PSR=0.65) X","PSR (Temp=27,VREF_PSR=0.65) Y","PSR (Temp=27,VREF_PSR=0.85) X","PSR (Temp=27,VREF_PSR=0.85) Y","PSR (Temp=125,VREF_PSR=0.05) X","PSR (Temp=125,VREF_PSR=0.05) Y","PSR (Temp=125,VREF_PSR=0.25) X","PSR (Temp=125,VREF_PSR=0.25) Y","PSR (Temp=125,VREF_PSR=0.45) X","PSR (Temp=125,VREF_PSR=0.45) Y","PSR (Temp=125,VREF_PSR=0.65) X","PSR (Temp=125,VREF_PSR=0.65) Y","PSR (Temp=125,VREF_PSR=0.85) X","PSR (Temp=125,VREF_PSR=0.85) Y","PSR (Temp=-55,VREF_PSR=0.05) X","PSR (Temp=-55,VREF_PSR=0.05) Y","PSR (Temp=-55,VREF_PSR=0.25) X","PSR (Temp=-55,VREF_PSR=0.25) Y","PSR (Temp=-55,VREF_PSR=0.45) X","PSR (Temp=-55,VREF_PSR=0.45) Y","PSR (Temp=-55,VREF_PSR=0.65) X","PSR (Temp=-55,VREF_PSR=0.65) Y","PSR (Temp=-55,VREF_PSR=0.85) X","PSR (Temp=-55,VREF_PSR=0.85) Y","PSR (Temp=-100,VREF_PSR=0.05) X","PSR (Temp=-100,VREF_PSR=0.05) Y","PSR (Temp=-100,VREF_PSR=0.25) X","PSR (Temp=-100,VREF_PSR=0.25) Y","PSR (Temp=-100,VREF_PSR=0.45) X","PSR (Temp=-100,VREF_PSR=0.45) Y","PSR (Temp=-100,VREF_PSR=0.65) X","PSR (Temp=-100,VREF_PSR=0.65) Y","PSR (Temp=-100,VREF_PSR=0.85) X","PSR (Temp=-100,VREF_PSR=0.85) Y"
10.00000000000001,-68.25915105847758,10.00000000000001,-57.20951365206356,10.00000000000001,-59.27838918414962,10.00000000000001,-61.42490432464091,10.00000000000001,-58.09096202714185,10.00000000000001,-61.64398477325638,10.00000000000001,-54.34230006408079,10.00000000000001,-56.45321545663995,10.00000000000001,-58.70734514968911,10.00000000000001,-55.41086275778212,10.00000000000001,-43.96096165227345,10.00000000000001,-44.87938617475715,10.00000000000001,-46.89068370204131,10.00000000000001,-49.11048948914689,10.00000000000001,-45.34022289474247,10.00000000000001,-54.75872255789072,10.00000000000001,-62.45818351326992,10.00000000000001,-64.21077890552493,10.00000000000001,-65.70634523855503,10.00000000000001,-61.09931505340883,10.00000000000001,-46.13152609565962,10.00000000000001,-67.61417187954343,10.00000000000001,-68.76227561381212,10.00000000000001,-69.30156986437342,10.00000000000001,-64.81446858439695
12.58925411794168,-68.25915058358815,12.58925411794168,-57.20951362670859,12.58925411794168,-59.27838914591876,12.58925411794168,-61.42490426114298,12.58925411794168,-58.09096188290872,12.58925411794168,-61.64398466364214,12.58925411794168,-54.34230004902759,12.58925411794168,-56.45321543347143,12.58925411794168,-58.70734510998735,12.58925411794168,-55.41086265862747,12.58925411794168,-43.96096164979193,12.58925411794168,-44.87938617214759,12.58925411794168,-46.89068369799333,12.58925411794168,-49.11048948211018,12.58925411794168,-45.34022287082889,12.58925411794168,-54.7587225387461,12.58925411794168,-62.45818345139455,12.58925411794168,-64.21077881974816,12.58925411794168,-65.70634511749874,12.58925411794168,-61.09931488083666,12.58925411794168,-46.13152609271766,12.58925411794168,-67.61417173341289,12.58925411794168,-68.7622754400155,12.58925411794168,-69.30156967000377,12.58925411794168,-64.8144683170589
15.84893192461115,-68.25914983102504,15.84893192461115,-57.20951358654069,15.84893192461115,-59.2783890852596,15.84893192461115,-61.42490416040572,15.84893192461115,-58.0909616543079,15.84893192461115,-61.64398449002744,15.84893192461115,-54.34230002516335,15.84893192461115,-56.45321539679295,15.84893192461115,-58.70734504704122,15.84893192461115,-55.41086250150891,15.84893192461115,-43.96096164586756,15.84893192461115,-44.8793861680066,15.84893192461115,-46.89068369158406,15.84893192461115,-49.11048947094942,15.84893192461115,-45.34022283289858,15.84893192461115,-54.75872250833687,15.84893192461115,-62.45818335344375,15.84893192461115,-64.21077868380826,15.84893192461115,-65.70634492564078,15.84893192461115,-61.0993146073297,15.84893192461115,-46.13152608805852,15.84893192461115,-67.6141715019024,15.84893192461115,-68.76227516374165,15.84893192461115,-69.30156936185851,15.84893192461115,-64.81446789322501
19.95262314968881,-68.25914863815763,19.95262314968881,-57.2095135229422,19.95262314968881,-59.2783889891069,19.95262314968881,-61.42490400079588,19.95262314968881,-58.09096129211579,19.95262314968881,-61.64398421489424,19.95262314968881,-54.34229998735167,19.95262314968881,-56.45321533856551,19.95262314968881,-58.7073449473478,19.95262314968881,-55.41086225247822,19.95262314968881,-43.9609616396633,19.95262314968881,-44.87938616144751,19.95262314968881,-46.89068368142618,19.95262314968881,-49.11048945327825,19.95262314968881,-45.34022277280059,19.95262314968881,-54.75872255092622,19.95262314968881,-62.45818317110704,19.95262314968881,-64.21077846828712,19.95262314968881,-65.70634462154904,19.95262314968881,-61.09931417391194,19.95262314968881,-46.13152608067491,19.95262314968881,-67.61417113478886,19.95262314968881,-68.76227472612396,19.95262314968881,-69.30156887082688,19.95262314968881,-64.81446722154948
25.11886431509582,-68.25914674763733,25.11886431509582,-57.20951342207662,25.11886431509582,-59.27838883671998,25.11886431509582,-61.42490374785864,25.11886431509582,-58.09096071790353,25.11886431509582,-61.64398377865704,25.11886431509582,-54.34229992741361,25.11886431509582,-56.4532152464814,25.11886431509582,-58.70734478932989,25.11886431509582,-55.41086185782039,25.11886431509582,-43.96096161770198,25.11886431509582,-44.87938615104211,25.11886431509582,-46.89068366534094,25.11886431509582,-49.1104894057182,25.11886431509582,-45.34022267755178,25.11886431509582,-54.75872251997006,25.11886431509582,-62.45818289792255,25.11886431509582,-64.21077812686902,25.11886431509582,-65.7063441396344,25.11886431509582,-61.09931348692683,25.11886431509582,-46.13152606897265,25.11886431509582,-67.61417055305368,25.11886431509582,-68.76227403252993,25.11886431509582,-69.30156809887364,25.11886431509582,-64.81446612309267
31.62277660168382,-68.25914375158335,31.62277660168382,-57.20951326228938,31.62277660168382,-59.27838859520658,31.62277660168382,-61.42490331204399,31.62277660168382,-58.09095978808364,31.62277660168382,-61.64398308730475,31.62277660168382,-54.34229983244175,31.62277660168382,-56.45321509907008,31.62277660168382,-58.70734453888698,31.62277660168382,-55.41086119463565,31.62277660168382,-43.96096160207988,31.62277660168382,-44.87938613380249,31.62277660168382,-46.89068363987396,31.62277660168382,-49.1104893613121,31.62277660168382,-45.34022252595266,31.62277660168382,-54.75872239899964,31.62277660168382,-62.45818250780878,31.62277660168382,-64.21077758573182,31.62277660168382,-65.70634337598382,31.62277660168382,-61.099312398142,31.62277660168382,-46.13152605044233,31.62277660168382,-67.61416963098492,31.62277660168382,-68.76227288874716,31.62277660168382,-69.30156684608347,31.62277660168382,-64.81446443601438
39.81071705534977,-68.25913900297857,39.81071705534977,-57.20951297561756,39.81071705534977,-59.27838821068255,39.81071705534977,-61.42490267662838,39.81071705534977,-58.09095834574673,39.81071705534977,-61.64398199161013,39.81071705534977,-54.34229968189356,39.81071705534977,-56.45321486599989,39.81071705534977,-58.70734414200233,39.81071705534977,-55.41086020331331,39.81071705534977,-43.96096157742779,39.81071705534977,-44.87938609232391,39.81071705534977,-46.89068359965342,39.81071705534977,-49.11048929153101,39.81071705534977,-45.34022228666795,39.81071705534977,-54.75872220720736,39.81071705534977,-62.45818188942361,39.81071705534977,-64.21077670291011,39.81071705534977,-65.70634213890335,39.81071705534977,-61.09931062340667,39.81071705534977,-46.13152602106636,39.81071705534977,-67.61416816968023,39.81071705534977,-68.76227114642377,39.81071705534977,-69.30156485853713,39.81071705534977,-64.81446176191464
50.11872336272729,-68.25913147705414,50.11872336272729,-57.20951257227151,50.11872336272729,-59.27838757278221,50.11872336272729,-61.42490166961978,50.11872336272729,-58.09095603889761,50.11872336272729,-61.64398025529702,50.11872336272729,-54.34229944321888,50.11872336272729,-56.453214485533,50.11872336272729,-58.70734351288687,50.11872336272729,-55.41085863121235,50.11872336272729,-43.96096153828361,50.11872336272729,-44.87938605091381,50.11872336272729,-46.89068353485776,50.11872336272729,-49.11048917919428,50.11872336272729,-45.34022190744493,50.11872336272729,-54.75872190331767,50.11872336272729,-62.4581809094048,50.11872336272729,-64.21077531830724,50.11872336272729,-65.70634021788509,50.11872336272729,-61.0993078885267,50.11872336272729,-46.13152597675056,50.11872336272729,-67.6141657961155,50.11872336272729,-68.76226838483171,50.11872336272729,-69.30156177267777,50.11872336272729,-64.81445749005948
63.0957344480194,-68.25911954900339,63.0957344480194,-57.20951193589539,63.0957344480194,-59.2783866096937,63.0957344480194,-61.42490005594338,63.0957344480194,-58.09095241502114,63.0957344480194,-61.6439775030546,63.0957344480194,-54.34229906504608,63.0957344480194,-56.45321390376155,63.0957344480194,-58.70734251599336,63.0957344480194,-55.41085614100869,63.0957344480194,-43.96096147369013,63.0957344480194,-44.87938598526087,63.0957344480194,-46.89068343346678,63.0957344480194,-49.11048900156888,63.0957344480194,-45.34022130648671,63.0957344480194,-54.7587214266567,63.0957344480194,-62.45817935616323,63.0957344480194,-64.21077316382473,63.0957344480194,-65.70633712393629,63.0957344480194,-61.09930355383246,63.0957344480194,-46.13152590538358,63.0957344480194,-67.61416212535617,63.0957344480194,-68.76226393910355,63.0957344480194,-69.30155681766553,63.0957344480194,-64.81445072260857
79.43282347242825,-68.2591006656864,79.43282347242825,-57.20951089237281,79.43282347242825,-59.27838507044802,79.43282347242825,-61.42489750690286,79.43282347242825,-58.0909466137209,79.43282347242825,-61.64397313286092,79.43282347242825,-54.34229846568174,79.43282347242825,-56.45321298028478,79.43282347242825,-58.70734090466368,79.43282347242825,-55.41085215679431,79.43282347242825,-43.96096137400787,79.43282347242825,-44.87938587381998,79.43282347242825,-46.89068327110697,79.43282347242825,-49.11048871074536,79.43282347242825,-45.34022032591098,79.43282347242825,-54.75872066838747,79.43282347242825,-62.45817689446604,79.43282347242825,-64.21076972148775,79.43282347242825,-65.70633230524695,79.43282347242825,-61.0992966332856,79.43282347242825,-46.13152578842061,79.43282347242825,-67.61415621823157,79.43282347242825,-68.76225698033824,79.43282347242825,-69.30154899307935,79.43282347242825,-64.81443999171812
100.0000000000001,-68.25907096585703,100.0000000000001,-57.2095092923978,100.0000000000001,-59.27838263878844,100.0000000000001,-61.42489344345878,100.0000000000001,-58.09093745403426,100.0000000000001,-61.64396619928036,100.0000000000001,-54.34229748386891,100.0000000000001,-56.45321147848992,100.0000000000001,-58.70733835380849,100.0000000000001,-55.41084586412685,100.0000000000001,-43.96096121670557,100.0000000000001,-44.87938569221509,100.0000000000001,-46.89068299921481,100.0000000000001,-49.11048826715092,100.0000000000001,-45.34021878674497,100.0000000000001,-54.75871946334213,100.0000000000001,-62.45817295999988,100.0000000000001,-64.21076420362375,100.0000000000001,-65.70632458796467,100.0000000000001,-61.09928564725637,100.0000000000001,-46.13152560303884,100.0000000000001,-67.61414696911041,100.0000000000001,-68.76224585114336,100.0000000000001,-69.30153658050349,100.0000000000001,-64.81442303541802
125.8925411794169,-68.25902348127892,125.8925411794169,-57.20950672405754,125.8925411794169,-59.27837874730857,125.8925411794169,-61.42488702002038,125.8925411794169,-58.09092294944227,125.8925411794169,-61.6439551558809,125.8925411794169,-54.34229595062924,125.8925411794169,-56.45320913252894,125.8925411794169,-58.707334332917,125.8925411794169,-55.41083587244277,125.8925411794169,-43.96096095487241,125.8925411794169,-44.8793854287575,125.8925411794169,-46.89068259432185,125.8925411794169,-49.1104875221536,125.8925411794169,-45.3402163783901,125.8925411794169,-54.75871754568301,125.8925411794169,-62.458166665881,125.8925411794169,-64.21075557625194,125.8925411794169,-65.70631240103828,125.8925411794169,-61.09926834031533,125.8925411794169,-46.13152535177062,125.8925411794169,-67.61413229821842,125.8925411794169,-68.76222827014486,125.8925411794169,-69.30151695945598,125.8925411794169,-64.81439612666564
158.4893192461116,-68.25894848244124,158.4893192461116,-57.20950262250383,158.4893192461116,-59.27837258442005,158.4893192461116,-61.42487680397999,158.4893192461116,-58.09089995008222,158.4893192461116,-61.6439374993764,158.4893192461116,-54.34229350471556,158.4893192461116,-56.45320537584723,158.4893192461116,-58.70732795941467,158.4893192461116,-55.41082004501571,158.4893192461116,-43.96096055817028,158.4893192461116,-44.87938498247551,158.4893192461116,-46.8906819022651,158.4893192461116,-49.11048638398229,158.4893192461116,-45.34021254209572,158.4893192461116,-54.75871456626695,158.4893192461116,-62.45815680565955,158.4893192461116,-64.21074187938221,158.4893192461116,-65.70629307885365,158.4893192461116,-61.09924084131688,158.4893192461116,-46.13152488840036,158.4893192461116,-67.61410895920017,158.4893192461116,-68.76220045609679,158.4893192461116,-69.30148575729574,158.4893192461116,-64.81435344431233
199.5262314968883,-68.25882944719906,199.5262314968883,-57.20949621911674,199.5262314968883,-59.27836283991488,199.5262314968883,-61.42486068047985,199.5262314968883,-58.0908634804959,199.5262314968883,-61.64390984297262,199.5262314968883,-54.3422896337164,199.5262314968883,-56.45319945982892,199.5262314968883,-58.70731782881055,199.5262314968883,-55.41079497160592,199.5262314968883,-43.96095989383654,199.5262314968883,-44.87938429956917,199.5262314968883,-46.89068086886889,199.5262314968883,-49.11048455345238,199.5262314968883,-45.34020647244199,199.5262314968883,-54.75870984473051,199.5262314968883,-62.45814116243507,199.5262314968883,-64.21072017881006,199.5262314968883,-65.70626240274288,199.5262314968883,-61.09919729866719,199.5262314968883,-46.13152417481838,199.5262314968883,-67.61407199139001,199.5262314968883,-68.76215635321815,199.5262314968883,-69.30143641439848,199.5262314968883,-64.81428585266278
251.1886431509584,-68.25864115380095,251.1886431509584,-57.20948595882324,251.1886431509584,-59.27834740611952,251.1886431509584,-61.42483505951659,251.1886431509584,-58.09080568034545,251.1886431509584,-61.64386598266026,251.1886431509584,-54.34228351741536,251.1886431509584,-56.45319008117033,251.1886431509584,-58.70730181544234,251.1886431509584,-55.41075521934724,251.1886431509584,-43.96095888423872,251.1886431509584,-44.8793832139002,251.1886431509584,-46.89067917381578,251.1886431509584,-49.11048166660581,251.1886431509584,-45.34019684433947,251.1886431509584,-54.75870232673931,251.1886431509584,-62.45811626169849,251.1886431509584,-64.21068574360645,251.1886431509584,-65.7062138845173,251.1886431509584,-61.09912827926155,251.1886431509584,-46.13152307254665,251.1886431509584,-67.61401340376901,251.1886431509584,-68.76208642880516,251.1886431509584,-69.30135814054603,251.1886431509584,-64.81417865840758
316.2277660168385,-68.25834255591747,316.2277660168385,-57.20946972377257,316.2277660168385,-59.27832288057358,316.2277660168385,-61.42479444508307,316.2277660168385,-58.09071409920121,316.2277660168385,-61.64379649732444,316.2277660168385,-54.34227385471054,316.2277660168385,-56.45317521057678,316.2277660168385,-58.70727638201419,316.2277660168385,-55.41069221107458,316.2277660168385,-43.9609572216651,316.2277660168385,-44.87938147882201,316.2277660168385,-46.89067654177155,316.2277660168385,-49.11047709764168,316.2277660168385,-45.34018157021691,316.2277660168385,-54.75869035412347,316.2277660168385,-62.45807693181412,316.2277660168385,-64.21063113042877,316.2277660168385,-65.706136859797,316.2277660168385,-61.09901883017835,316.2277660168385,-46.13152126794561,316.2277660168385,-67.61392058503914,316.2277660168385,-68.7619755769351,316.2277660168385,-69.30123405011186,316.2277660168385,-64.81400883552502
398.107170553498,-68.25786929669403,398.107170553498,-57.2094440154848,398.107170553498,-59.27828408326682,398.107170553498,-61.42473014658233,398.107170553498,-58.09056891521739,398.107170553498,-61.64368606407968,398.107170553498,-54.34225850986566,398.107170553498,-56.45315164793711,398.107170553498,-58.70723610175303,398.107170553498,-55.41059236923557,398.107170553498,-43.960954623265,398.107170553498,-44.87937875182663,398.107170553498,-46.89067234823863,398.107170553498,-49.11046985897634,398.107170553498,-45.34015739188506,398.107170553498,-54.75867158601309,398.107170553498,-62.45801458568686,398.107170553498,-64.2105446601513,398.107170553498,-65.70601491419032,398.107170553498,-61.09884538716882,398.107170553498,-46.13151842394101,398.107170553498,-67.61377345903318,398.107170553498,-68.7617999190134,398.107170553498,-69.30103747001758,398.107170553498,-64.81373967264848
