time,2*VREF
0,0.1
9.999999999999999e-12,0.1
1.199662358372314e-11,0.1
1.598987075116941e-11,0.1
1.902370502012416e-11,0.1
2.316902524665299e-11,0.1
3.07760050885171e-11,0.1
4.122442371040087e-11,0.1
5.140411142453283e-11,0.1
6.18833274944405e-11,0.1
7.293295433859438e-11,0.1
8.494585754135468e-11,0.1
9.898029169105129e-11,0.1
1.165062236751232e-10,0.1
1.352652689714436e-10,0.1
1.539508204027048e-10,0.1
1.716825333693285e-10,0.1
1.899564192903573e-10,0.1
2.094617128662216e-10,0.1
2.324296363042668e-10,0.1
2.57913913238449e-10,0.1
2.803637773775068e-10,0.1
3.032822251148131e-10,0.1
3.295908569150981e-10,0.1
3.683032505571181e-10,0.1
4.124719629067357e-10,0.1
4.527857726934292e-10,0.1
5.071792624301811e-10,0.1
5.748760020153616e-10,0.1
6.337077384165065e-10,0.1
7.134792241382856e-10,0.1
8.591681787588856e-10,0.1
1.000148988206345e-09,0.1
1.14914814619828e-09,0.1
1.316210313761864e-09,0.1
1.505194497853217e-09,0.1
1.724450896226501e-09,0.1
2.004192044352586e-09,0.1
2.402252491850864e-09,0.1
2.535590054208769e-09,0.1
2.802265178924578e-09,0.1
3.240099513816465e-09,0.1
3.564818211196733e-09,0.1
3.877731242975682e-09,0.1
4.185099439227798e-09,0.1
4.479773849685382e-09,0.1
4.778324402268304e-09,0.1
5.092975498281439e-09,0.1
5.396286893489771e-09,0.1
5.6852791244401e-09,0.1
5.967422356034847e-09,0.1
6.249290328974082e-09,0.1
6.536774092239982e-09,0.1
6.830774845302081e-09,0.1
7.130396033055206e-09,0.1
7.436401088279355e-09,0.1
7.727283123033183e-09,0.1
8.016598137897123e-09,0.1
8.317480144018177e-09,0.1
8.622354878478948e-09,0.1
8.899166363872193e-09,0.1
9.154707492405823e-09,0.1
9.397124217227609e-09,0.1
9.63022690226407e-09,0.1
9.857939089175362e-09,0.1
1.001e-08,0.1
1.002340753663352e-08,0.1
1.003663236717465e-08,0.1
1.005070720805509e-08,0.1
1.00718048266654e-08,0.1
1.008873113138522e-08,0.1
1.010516413945406e-08,0.1
1.012359037699579e-08,0.1
1.014544892208668e-08,0.1
1.017452188124304e-08,0.1
1.021949198536406e-08,0.1
1.028334937381851e-08,0.1
1.037691974663806e-08,0.1
1.05362381378438e-08,0.1
1.070860786145635e-08,0.1
1.088834809163936e-08,0.1
