IL,ITOT,VOUT,VDROP
0.0001,+2.640633E-03,0.898141785,-0.0105928348
0.0003,+2.811307E-03,0.898041737,-0.0106049968
0.0005,+3.005013E-03,0.897879326,-0.0106164248
0.001,+3.506294E-03,0.897641927,-0.0106466561
0.002,+4.500763E-03,0.897434337,-0.0107094897
0.003,+5.490569E-03,0.897181558,-0.0107662049
0.004,+6.482063E-03,0.897159105,-0.0108381038
0.005,+7.471414E-03,0.897099296,-0.0109019715
0.006,+8.461396E-03,0.896859292,-0.0109503609
0.007,+9.450765E-03,0.897021729,-0.0110155492
0.008,+1.044088E-02,0.897034004,-0.0110692065
0.009,+1.049990E-02,0.895404377,-0.0111343419
0.01,+1.049988E-02,0.707411475,-0.011204053
