VIN,ITOT,VOUT,VDROP
1.8,+5.559490E-03,0.897089977,-0.0107891973
1.775,+5.485675E-03,0.896903845,-0.0107915797
1.75,+5.462020E-03,0.896557533,-0.0107862117
1.725,+5.444587E-03,0.896214152,-0.0107894002
1.7,+5.427935E-03,0.895971942,-0.0107891361
1.675,+5.412235E-03,0.895845268,-0.0107772799
1.65,+5.396520E-03,0.895573907,-0.0107839072
1.625,+5.381634E-03,0.895440286,-0.0107736494
1.6,+5.366623E-03,0.895321454,-0.0107783613
1.575,+5.351452E-03,0.895164946,-0.0107877629
1.55,+5.336538E-03,0.894993752,-0.0107798485
1.525,+5.322241E-03,0.894891798,-0.0107851859
1.5,+5.306627E-03,0.894729301,-0.0107885496
1.475,+5.292523E-03,0.894778535,-0.0107765794
1.45,+5.277343E-03,0.894602992,-0.0107825951
1.425,+5.262354E-03,0.894507512,-0.0107729016
1.4,+5.248002E-03,0.894516789,-0.010775309
1.375,+5.232910E-03,0.89451284,-0.0107679979
1.35,+5.217592E-03,0.894380165,-0.0107640394
1.325,+5.203059E-03,0.894326927,-0.0107680118
1.3,+5.187718E-03,0.894304106,-0.0107736161
1.275,+5.173179E-03,0.894174716,-0.0107682286
1.25,+5.157031E-03,0.894071303,-0.0107674114
1.225,+5.142148E-03,0.89407253,-0.0107649706
1.2,+5.126041E-03,0.894090637,-0.0107676115
1.175,+5.110058E-03,0.894021393,-0.010770661
1.15,+5.093555E-03,0.893944836,-0.0107709696
1.125,+5.076986E-03,0.893785784,-0.0107729378
1.1,+5.059925E-03,0.893676005,-0.0107789034
1.075,+5.042159E-03,0.893757805,-0.0107691126
1.05,+5.023205E-03,0.893628324,-0.0107709084
1.025,+5.003026E-03,0.893568217,-0.0107726153
1.0,+4.982871E-03,0.893458861,-0.0107659186
