IL,ITOT,VOUT,VDROP
0.0001,+2.447426E-03,0.798943737,-0.0106063283
0.0003,+2.618098E-03,0.798687346,-0.0106251231
0.0005,+2.812312E-03,0.798664108,-0.0106412297
0.001,+3.314356E-03,0.798338935,-0.010667255
0.002,+4.310452E-03,0.798068786,-0.0107287543
0.003,+5.301113E-03,0.797767248,-0.0107875488
0.004,+6.293043E-03,0.797615037,-0.0108434217
0.005,+7.283666E-03,0.797430141,-0.0109136721
0.006,+8.272978E-03,0.797511455,-0.0109667901
0.007,+9.262511E-03,0.797491548,-0.0110378494
0.008,+1.025200E-02,0.797346889,-0.011095279
0.009,+1.049990E-02,0.795866174,-0.0111661326
0.01,+1.049988E-02,0.713395953,-0.0112202847
