VIN,ITOT,VOUT,VDROP
1.8,+6.287355E-03,1.39674242,-0.0810818174
1.775,+6.267655E-03,1.39633692,-0.0810594644
1.75,+6.248925E-03,1.39597337,-0.0810248715
1.725,+6.230460E-03,1.3953805,-0.0810340479
1.7,+6.211604E-03,1.39500741,-0.081034084
1.675,+6.193141E-03,1.39455777,-0.0810287772
1.65,+6.174359E-03,1.39412641,-0.0810185862
1.625,+6.155486E-03,1.39371171,-0.0809975453
1.6,+6.135629E-03,1.39339151,-0.0810168766
1.575,+6.115254E-03,1.39287455,-0.0810064103
1.55,+6.094371E-03,1.39236246,-0.0810208852
1.525,+6.072547E-03,1.3917976,-0.0810074861
1.5,+6.051871E-03,1.39127437,-0.0809951824
1.475,+6.030496E-03,1.39080335,-0.0810244962
1.45,+6.005792E-03,1.39058957,-0.0810172658
1.425,+5.979112E-03,1.38981029,-0.0810094932
1.4,+5.952542E-03,1.38866474,-0.0809434654
1.375,+5.818242E-03,1.36645067,-0.0809549603
1.35,+5.665140E-03,1.34149861,-0.0809640866
1.325,+5.516783E-03,1.31653956,-0.0809416252
1.3,+5.374615E-03,1.29154422,-0.0809455365
1.275,+5.238630E-03,1.2665663,-0.0809571925
1.25,+5.110019E-03,1.24153878,-0.0809368771
1.225,+4.988595E-03,1.21654909,-0.0809540068
1.2,+4.873889E-03,1.19153802,-0.0809858725
1.175,+4.764832E-03,1.166498,-0.0809760373
1.15,+4.660434E-03,1.14148649,-0.0810331083
1.125,+4.558745E-03,1.11642942,-0.0810333446
1.1,+4.459242E-03,1.09138885,-0.08103017
1.075,+4.361026E-03,1.06632329,-0.08105366
1.05,+4.263391E-03,1.0412594,-0.0810320019
1.025,+4.166465E-03,1.01613973,-0.0810496264
1.0,+4.069618E-03,0.991040704,-0.0810014538
