VIN,ITOT,VOUT,VDROP
1.8,+5.167963E-03,0.801908329,-0.375398227
1.775,+5.148808E-03,0.801621466,-0.375291541
1.75,+5.130919E-03,0.801485249,-0.37526067
1.725,+5.114460E-03,0.801273404,-0.375260184
1.7,+5.097120E-03,0.801240265,-0.375235776
1.675,+5.079847E-03,0.800930208,-0.375256915
1.65,+5.064639E-03,0.800875576,-0.375271273
1.625,+5.047695E-03,0.800671713,-0.375258085
1.6,+5.031864E-03,0.800495583,-0.375302149
1.575,+5.013976E-03,0.800278882,-0.375289865
1.55,+4.998028E-03,0.800042623,-0.375318086
1.525,+4.980797E-03,0.799782947,-0.375312151
1.5,+4.963703E-03,0.799481025,-0.375359245
1.475,+4.946432E-03,0.799172862,-0.3753583
1.45,+4.929271E-03,0.798983417,-0.375371443
1.425,+4.912405E-03,0.798735519,-0.375386154
1.4,+4.893755E-03,0.798303878,-0.375367826
1.375,+4.876540E-03,0.798028613,-0.37537693
1.35,+4.859378E-03,0.797776193,-0.375388481
1.325,+4.842009E-03,0.797594829,-0.375419185
1.3,+4.823222E-03,0.797341679,-0.375416855
1.275,+4.806273E-03,0.79718399,-0.375392809
1.25,+4.787443E-03,0.796986292,-0.375386085
1.225,+4.768804E-03,0.796785593,-0.375341745
1.2,+4.749435E-03,0.796724659,-0.375296008
1.175,+4.729263E-03,0.796462143,-0.375275868
1.15,+4.708948E-03,0.796219607,-0.375283173
1.125,+4.687227E-03,0.795877636,-0.375264206
1.1,+4.663860E-03,0.79560622,-0.375270864
1.075,+4.637555E-03,0.795070322,-0.375294546
1.05,+4.607511E-03,0.794272363,-0.375261312
1.025,+4.573072E-03,0.79329652,-0.375250543
1.0,+4.535978E-03,0.791772309,-0.375264937
