VIN,ITOT,VOUT,VDROP
1.8,+5.518755E-03,1.09007296,-0.246930269
1.775,+5.494793E-03,1.09015401,-0.24692189
1.75,+5.484434E-03,1.09011978,-0.246910493
1.725,+5.474082E-03,1.08995777,-0.246912336
1.7,+5.464956E-03,1.0898433,-0.246919027
1.675,+5.456035E-03,1.0895385,-0.246899554
1.65,+5.447401E-03,1.08928235,-0.246934477
1.625,+5.438854E-03,1.08925716,-0.246903446
1.6,+5.429986E-03,1.08915907,-0.246917715
1.575,+5.421391E-03,1.08918736,-0.246914218
1.55,+5.413382E-03,1.08910215,-0.246899265
1.525,+5.404599E-03,1.08897378,-0.246898083
1.5,+5.396055E-03,1.08891624,-0.246888529
1.475,+5.388064E-03,1.08882775,-0.246885401
1.45,+5.379305E-03,1.0887979,-0.246878443
1.425,+5.371698E-03,1.08879314,-0.246893658
1.4,+5.363168E-03,1.08879208,-0.246899056
1.375,+5.355441E-03,1.08869345,-0.246896657
1.35,+5.346436E-03,1.08868298,-0.246914448
1.325,+5.339192E-03,1.08865297,-0.246914068
1.3,+5.330211E-03,1.08848623,-0.246910646
1.275,+5.321273E-03,1.08854368,-0.246916211
1.25,+5.312925E-03,1.08860444,-0.246928812
1.225,+5.304378E-03,1.08837812,-0.246913567
1.2,+5.295015E-03,1.08841286,-0.246911577
1.175,+5.285452E-03,1.08850519,-0.246929201
1.15,+5.275930E-03,1.08830305,-0.246925198
1.125,+5.264741E-03,1.08803781,-0.246907571
1.1,+5.239077E-03,1.08382483,-0.246904535
1.075,+5.117701E-03,1.05908325,-0.246916889
1.05,+4.996941E-03,1.03414797,-0.24690155
1.025,+4.878590E-03,1.00910039,-0.246922591
1.0,+4.763071E-03,0.984104399,-0.246912655
