IL,ITOT,VOUT,VDROP
0.0001,+1.858771E-03,0.691538569,0.316599102
0.0003,+2.050388E-03,0.691578612,0.264002029
0.0005,+2.250082E-03,0.691676738,0.2105581
0.001,+2.749121E-03,0.691727278,0.0791308925
0.002,+3.745061E-03,0.691389521,-0.183656926
0.003,+4.739494E-03,0.691506995,-0.4456341
0.004,+5.736931E-03,0.691531951,-0.70849756
0.005,+6.732964E-03,0.691178779,-0.971282452
0.006,+7.730115E-03,0.691323159,-1.23405401
0.007,+8.727301E-03,0.691572141,-1.49664067
0.008,+9.722306E-03,0.691338898,-1.75939051
0.009,+1.050000E-02,0.691072382,-2.02212739
0.01,+1.049997E-02,0.688959275,-2.28479996
