IL,ITOT,VOUT,VDROP
0.0001,+3.573930E-03,1.59005614,0.765747167
0.0003,+3.761693E-03,1.59029765,0.713200011
0.0005,+3.957168E-03,1.59008169,0.660582431
0.001,+4.455879E-03,1.59009676,0.529135783
0.002,+5.451818E-03,1.59012809,0.26641286
0.003,+6.452836E-03,1.59007295,0.00252321825
0.004,+7.450326E-03,1.59046683,-0.260248685
0.005,+8.444160E-03,1.5902986,-0.522425821
0.006,+9.439464E-03,1.59047291,-0.785094423
0.007,+1.043723E-02,1.59042185,-1.0479685
0.008,+1.050004E-02,1.49901621,-1.31083291
0.009,+1.050003E-02,1.25075773,-1.57364935
0.01,+1.050003E-02,1.00426198,-1.83645291
