IL,ITOT,VOUT,VDROP
0.0001,+2.617524E-03,1.08999116,0.516036619
0.0003,+2.807585E-03,1.09006661,0.463696479
0.0005,+3.005298E-03,1.09021651,0.411113598
0.001,+3.502345E-03,1.08993657,0.279673793
0.002,+4.502803E-03,1.0902171,0.0158462113
0.003,+5.500501E-03,1.09019169,-0.246926394
0.004,+6.494705E-03,1.09043848,-0.509044961
0.005,+7.492034E-03,1.09047013,-0.771680578
0.006,+8.489182E-03,1.09056467,-1.03452289
0.007,+9.484953E-03,1.09063395,-1.29733262
0.008,+1.048219E-02,1.09057107,-1.56013814
0.009,+1.050000E-02,1.08929752,-1.82292719
0.01,+1.049999E-02,0.757830664,-2.08538939
