VIN,ITOT,VOUT,VDROP
1.8,+3.100239E-03,1.64690062,-0.0101451776
1.775,+3.091495E-03,1.64678709,-0.0101465409
1.75,+3.085388E-03,1.64661613,-0.0101416465
1.725,+3.080567E-03,1.64647093,-0.0101383752
1.7,+3.076700E-03,1.64620597,-0.0101439748
1.675,+3.072293E-03,1.64568591,-0.0101436153
1.65,+3.041315E-03,1.63796928,-0.0101431922
1.625,+2.945555E-03,1.61313833,-0.0101479124
1.6,+2.849888E-03,1.58828063,-0.0101513358
1.575,+2.754469E-03,1.56340118,-0.0101589843
1.55,+2.658830E-03,1.53850312,-0.0101573446
1.525,+2.563592E-03,1.51364165,-0.010155738
1.5,+2.468096E-03,1.48873005,-0.0101541148
1.475,+2.372761E-03,1.4638631,-0.0101534041
1.45,+2.277287E-03,1.43896794,-0.0101631211
1.425,+2.181996E-03,1.41408941,-0.0101570404
1.4,+2.086642E-03,1.38919677,-0.0101657951
1.375,+1.991356E-03,1.3643319,-0.0101759766
1.35,+1.896073E-03,1.33943283,-0.010166373
1.325,+1.800660E-03,1.31458435,-0.0101566173
1.3,+1.705399E-03,1.28967931,-0.0101709964
1.275,+1.610308E-03,1.26482016,-0.010178385
1.25,+1.515046E-03,1.23993176,-0.0102031281
1.225,+1.419679E-03,1.21506245,-0.0101958916
1.2,+1.324670E-03,1.19021117,-0.010203247
1.175,+1.229337E-03,1.16533436,-0.0101973018
1.15,+1.134117E-03,1.1404847,-0.0101929881
1.125,+1.038821E-03,1.11560137,-0.0101970502
1.1,+9.438323E-04,1.09075939,-0.0101972908
1.075,+8.485374E-04,1.06588544,-0.0102010681
1.05,+7.536507E-04,1.04105596,-0.0101893795
1.025,+6.585618E-04,1.0161924,-0.0101897003
1.0,+5.635903E-04,0.991370593,-0.0101932176
