VIN,ITOT,VOUT,VDROP
1.8,+3.096818E-03,1.69672525,-0.0101249916
1.775,+3.088015E-03,1.69652001,-0.0101206032
1.75,+3.082565E-03,1.69622762,-0.0101129381
1.725,+3.077041E-03,1.69560027,-0.0101097415
1.7,+3.046612E-03,1.68808192,-0.0101121638
1.675,+2.950652E-03,1.66325313,-0.0101218863
1.65,+2.854778E-03,1.6383775,-0.0101219084
1.625,+2.759024E-03,1.6134811,-0.0101254728
1.6,+2.663504E-03,1.5886157,-0.010127425
1.575,+2.568173E-03,1.56373568,-0.0101384637
1.55,+2.472493E-03,1.53883757,-0.0101410243
1.525,+2.377079E-03,1.51397918,-0.0101355962
1.5,+2.281706E-03,1.48908305,-0.0101507772
1.475,+2.186429E-03,1.46420553,-0.010137341
1.45,+2.090873E-03,1.43931188,-0.0101434079
1.425,+1.995795E-03,1.41444529,-0.010146552
1.4,+1.900328E-03,1.38956146,-0.0101651508
1.375,+1.805257E-03,1.36469403,-0.0101512556
1.35,+1.709745E-03,1.33979007,-0.010159977
1.325,+1.614446E-03,1.31492579,-0.0101585917
1.3,+1.519186E-03,1.29003378,-0.0101609228
1.275,+1.423889E-03,1.26517671,-0.0101607845
1.25,+1.328479E-03,1.24028821,-0.0101523147
1.225,+1.233399E-03,1.21544787,-0.0101534622
1.2,+1.138380E-03,1.19058964,-0.010158553
1.175,+1.043137E-03,1.16571401,-0.0101705872
1.15,+9.481240E-04,1.14087876,-0.0101796543
1.125,+8.527663E-04,1.11600712,-0.0101714057
1.1,+7.576072E-04,1.09116472,-0.0101757332
1.075,+6.625673E-04,1.06630282,-0.0101753488
1.05,+5.674894E-04,1.04148303,-0.0101760319
1.025,+4.724371E-04,1.01661819,-0.0101913815
1.0,+3.774456E-04,0.991805806,-0.0101939532
